1.580e+05 1.005e+02 3.395e-06 3.130e-10 4.019e-09 1.664e-09
1.590e+05 1.005e+02 3.403e-06 3.157e-10 4.019e-09 1.664e-09
1.600e+05 1.005e+02 3.411e-06 3.185e-10 4.019e-09 1.664e-09
1.610e+05 1.005e+02 3.419e-06 3.213e-10 4.019e-09 1.664e-09
1.620e+05 1.005e+02 3.428e-06 3.241e-10 4.020e-09 1.664e-09
1.630e+05 1.005e+02 3.436e-06 3.268e-10 4.021e-09 1.665e-09
1.640e+05 1.005e+02 3.444e-06 3.296e-10 4.021e-09 1.665e-09
1.650e+05 1.005e+02 3.451e-06 3.324e-10 4.022e-09 1.664e-09
1.660e+05 1.005e+02 3.459e-06 3.352e-10 4.022e-09 1.664e-09
1.670e+05 1.005e+02 3.467e-06 3.380e-10 4.023e-09 1.664e-09
1.680e+05 1.005e+02 3.475e-06 3.409e-10 4.023e-09 1.664e-09
1.690e+05 1.005e+02 3.483e-06 3.437e-10 4.024e-09 1.665e-09
1.700e+05 1.006e+02 3.491e-06 3.465e-10 4.024e-09 1.665e-09
1.710e+05 1.006e+02 3.498e-06 3.493e-10 4.025e-09 1.665e-09
1.720e+05 1.006e+02 3.506e-06 3.521e-10 4.026e-09 1.665e-09
1.730e+05 1.006e+02 3.514e-06 3.550e-10 4.026e-09 1.665e-09
1.740e+05 1.006e+02 3.521e-06 3.579e-10 4.027e-09 1.665e-09
1.750e+05 1.006e+02 3.529e-06 3.607e-10 4.027e-09 1.665e-09
1.760e+05 1.006e+02 3.536e-06 3.636e-10 4.028e-09 1.665e-09
1.770e+05 1.006e+02 3.544e-06 3.665e-10 4.029e-09 1.665e-09
1.780e+05 1.006e+02 3.551e-06 3.693e-10 4.030e-09 1.665e-09
1.790e+05 1.006e+02 3.559e-06 3.722e-10 4.030e-09 1.666e-09
1.800e+05 1.006e+02 3.566e-06 3.751e-10 4.031e-09 1.666e-09
1.810e+05 1.006e+02 3.574e-06 3.780e-10 4.032e-09 1.665e-09
1.820e+05 1.006e+02 3.581e-06 3.809e-10 4.033e-09 1.665e-09
1.830e+05 1.006e+02 3.588e-06 3.838e-10 4.033e-09 1.666e-09
1.840e+05 1.006e+02 3.596e-06 3.867e-10 4.034e-09 1.666e-09
1.850e+05 1.006e+02 3.603e-06 3.897e-10 4.035e-09 1.666e-09
1.860e+05 1.006e+02 3.610e-06 3.926e-10 4.036e-09 1.666e-09
1.870e+05 1.006e+02 3.618e-06 3.955e-10 4.037e-09 1.666e-09
1.880e+05 1.006e+02 3.625e-06 3.984e-10 4.038e-09 1.667e-09
1.890e+05 1.006e+02 3.632e-06 4.014e-10 4.039e-09 1.666e-09
1.900e+05 1.006e+02 3.639e-06 4.043e-10 4.039e-09 1.666e-09
1.910e+05 1.006e+02 3.646e-06 4.073e-10 4.040e-09 1.666e-09
1.920e+05 1.006e+02 3.653e-06 4.102e-10 4.041e-09 1.667e-09
1.930e+05 1.007e+02 3.660e-06 4.132e-10 4.042e-09 1.667e-09
1.940e+05 1.007e+02 3.667e-06 4.161e-10 4.043e-09 1.667e-09
1.950e+05 1.007e+02 3.674e-06 4.191e-10 4.044e-09 1.667e-09
1.960e+05 1.007e+02 3.681e-06 4.221e-10 4.045e-09 1.667e-09
1.970e+05 1.007e+02 3.688e-06 4.251e-10 4.046e-09 1.667e-09
1.980e+05 1.007e+02 3.695e-06 4.281e-10 4.047e-09 1.667e-09
1.990e+05 1.007e+02 3.702e-06 4.311e-10 4.048e-09 1.667e-09
2.000e+05 1.007e+02 3.709e-06 4.341e-10 4.049e-09 1.667e-09
2.010e+05 1.007e+02 3.716e-06 4.371e-10 4.050e-09 1.668e-09
2.020e+05 1.007e+02 3.723e-06 4.401e-10 4.051e-09 1.668e-09
2.030e+05 1.007e+02 3.729e-06 4.431e-10 4.052e-09 1.668e-09
2.040e+05 1.007e+02 3.736e-06 4.461e-10 4.053e-09 1.668e-09
2.050e+05 1.007e+02 3.743e-06 4.492e-10 4.054e-09 1.668e-09
2.060e+05 1.007e+02 3.750e-06 4.522e-10 4.054e-09 1.668e-09
2.070e+05 1.007e+02 3.756e-06 4.553e-10 4.055e-09 1.668e-09
2.080e+05 1.007e+02 3.763e-06 4.583e-10 4.057e-09 1.668e-09
2.090e+05 1.007e+02 3.769e-06 4.613e-10 4.058e-09 1.669e-09
2.100e+05 1.007e+02 3.776e-06 4.644e-10 4.059e-09 1.669e-09
2.110e+05 1.007e+02 3.783e-06 4.674e-10 4.060e-09 1.669e-09
2.120e+05 1.007e+02 3.789e-06 4.705e-10 4.061e-09 1.669e-09
2.130e+05 1.007e+02 3.796e-06 4.736e-10 4.062e-09 1.669e-09
2.140e+05 1.007e+02 3.802e-06 4.767e-10 4.063e-09 1.669e-09
2.150e+05 1.007e+02 3.809e-06 4.797e-10 4.064e-09 1.669e-09
2.160e+05 1.007e+02 3.815e-06 4.828e-10 4.065e-09 1.669e-09
2.170e+05 1.008e+02 3.822e-06 4.859e-10 4.066e-09 1.670e-09
2.180e+05 1.008e+02 3.828e-06 4.890e-10 4.067e-09 1.670e-09
2.190e+05 1.008e+02 3.834e-06 4.921e-10 4.068e-09 1.670e-09
2.200e+05 1.008e+02 3.841e-06 4.952e-10 4.069e-09 1.670e-09
2.210e+05 1.008e+02 3.847e-06 4.983e-10 4.070e-09 1.670e-09
2.220e+05 1.008e+02 3.853e-06 5.014e-10 4.071e-09 1.670e-09
2.230e+05 1.008e+02 3.860e-06 5.046e-10 4.072e-09 1.670e-09
2.240e+05 1.008e+02 3.866e-06 5.077e-10 4.073e-09 1.670e-09
2.250e+05 1.008e+02 3.872e-06 5.108e-10 4.075e-09 1.671e-09
2.260e+05 1.008e+02 3.879e-06 5.139e-10 4.076e-09 1.671e-09
2.270e+05 1.008e+02 3.885e-06 5.170e-10 4.077e-09 1.671e-09
2.280e+05 1.008e+02 3.891e-06 5.202e-10 4.078e-09 1.671e-09
2.290e+05 1.008e+02 3.897e-06 5.233e-10 4.079e-09 1.671e-09
