285,NH3,HCN+,NAN,HCN,NH3+,NAN,NAN,1.68E-09,-0.50,0.0,10,41000
286,NH3,HS+,NAN,HS,NH3+,NAN,NAN,5.25E-10,-0.50,0.0,10,41000
287,NH3,N2+,NAN,N2,NH3+,NAN,NAN,1.90E-09,-0.50,0.0,10,41000
288,NH3,O2+,NAN,O2,NH3+,NAN,NAN,2.00E-09,-0.50,0.0,10,41000
289,NH3,OCS+,NAN,NH3+,OCS,NAN,NAN,2.30E-09,-0.50,0.0,10,41000
290,NH3,S+,NAN,S,NH3+,NAN,NAN,1.44E-09,-0.50,0.0,10,41000
291,NH3,SO+,NAN,SO,NH3+,NAN,NAN,1.30E-09,-0.50,0.0,10,41000
292,NH,CN+,NAN,CN,NH+,NAN,NAN,6.50E-10,-0.50,0.0,10,41000
293,NH,CO+,NAN,CO,NH+,NAN,NAN,3.20E-10,-0.50,0.0,10,41000
294,NH,N2+,NAN,N2,NH+,NAN,NAN,6.50E-10,-0.50,0.0,10,41000
295,NH,O+,NAN,O,NH+,NAN,NAN,3.60E-10,-0.50,0.0,10,41000
296,NO,H2CO+,NAN,H2CO,NO+,NAN,NAN,7.80E-10,0.00,0.0,10,41000
297,NO,H2S+,NAN,H2S,NO+,NAN,NAN,3.70E-10,0.00,0.0,10,41000
298,NO,HNO+,NAN,HNO,NO+,NAN,NAN,7.00E-10,0.00,0.0,10,41000
299,NO,HS+,NAN,HS,NO+,NAN,NAN,4.50E-10,0.00,0.0,10,41000
300,NO,O2+,NAN,O2,NO+,NAN,NAN,4.60E-10,0.00,0.0,10,41000
301,NO,S+,NAN,S,NO+,NAN,NAN,3.70E-10,0.00,0.0,10,41000
302,NO,S2+,NAN,S2,NO+,NAN,NAN,5.10E-10,0.00,0.0,10,41000
303,NO,SIO+,NAN,SIO,NO+,NAN,NAN,7.20E-10,0.00,0.0,10,300
304,O+,C2,NAN,C2+,O,NAN,NAN,4.80E-10,0.00,0.0,10,41000
305,O+,C2H2,NAN,C2H2+,O,NAN,NAN,3.90E-11,0.00,0.0,10,300
306,O+,C2H,NAN,C2H+,O,NAN,NAN,4.60E-10,0.00,0.0,10,41000
307,O+,CH4,NAN,CH4+,O,NAN,NAN,8.90E-10,0.00,0.0,10,41000
308,O+,CO,NAN,CO+,O,NAN,NAN,4.90E-12,0.50,4580.0,2000,10000
309,O+,H2CO,NAN,H2CO+,O,NAN,NAN,2.10E-09,-0.50,0.0,10,41000
310,O+,H2O,NAN,H2O+,O,NAN,NAN,3.20E-09,-0.50,0.0,10,41000
311,O+,H2S,NAN,H2S+,O,NAN,NAN,1.36E-09,-0.50,0.0,10,41000
312,O+,HCO,NAN,HCO+,O,NAN,NAN,4.30E-10,-0.50,0.0,10,41000
313,O+,NH2,NAN,NH2+,O,NAN,NAN,1.00E-09,-0.50,0.0,10,41000
314,O+,NH3,NAN,NH3+,O,NAN,NAN,1.20E-09,-0.50,0.0,10,41000
315,O+,O2,NAN,O2+,O,NAN,NAN,1.90E-11,0.00,0.0,10,41000
316,O+,OCS,NAN,OCS+,O,NAN,NAN,6.50E-10,0.00,0.0,10,41000
317,O+,OH,NAN,OH+,O,NAN,NAN,3.60E-10,-0.50,0.0,10,41000
318,O+,SO2,NAN,SO2+,O,NAN,NAN,2.04E-09,-0.50,0.0,10,41000
319,O2+,C2H2,NAN,C2H2+,O2,NAN,NAN,1.11E-09,0.00,0.0,10,41000
320,O2+,H2S,NAN,H2S+,O2,NAN,NAN,1.40E-09,-0.50,0.0,10,41000
321,O2+,S,NAN,S+,O2,NAN,NAN,5.40E-10,0.00,0.0,10,41000
322,O2,CL+,NAN,CL,O2+,NAN,NAN,4.60E-10,0.00,0.0,10,41000
323,O2,SO2+,NAN,SO2,O2+,NAN,NAN,2.50E-10,0.00,0.0,10,41000
324,O,CN+,NAN,CN,O+,NAN,NAN,6.50E-11,0.00,0.0,10,41000
325,O,CO+,NAN,CO,O+,NAN,NAN,1.40E-10,0.00,0.0,10,41000
326,O,N2+,NAN,N2,O+,NAN,NAN,1.00E-11,0.00,0.0,10,41000
327,OH+,C2,NAN,C2+,OH,NAN,NAN,4.80E-10,0.00,0.0,10,41000
328,OH+,C2H,NAN,C2H+,OH,NAN,NAN,4.50E-10,0.00,0.0,10,41000
329,OH+,H2CO,NAN,H2CO+,OH,NAN,NAN,7.44E-10,-0.50,0.0,10,41000
330,OH+,H2O,NAN,H2O+,OH,NAN,NAN,1.59E-09,-0.50,0.0,10,41000
331,OH+,H2S,NAN,H2S+,OH,NAN,NAN,1.23E-09,-0.50,0.0,10,41000
332,OH+,HCO,NAN,HCO+,OH,NAN,NAN,2.80E-10,-0.50,0.0,10,41000
333,OH+,NH3,NAN,NH3+,OH,NAN,NAN,1.20E-09,-0.50,0.0,10,41000
334,OH+,NO,NAN,NO+,OH,NAN,NAN,3.59E-10,0.00,0.0,10,41000
335,OH+,O2,NAN,O2+,OH,NAN,NAN,5.90E-10,0.00,0.0,10,41000
336,OH+,S,NAN,S+,OH,NAN,NAN,4.30E-10,0.00,0.0,10,41000
337,OH,C2+,NAN,C2,OH+,NAN,NAN,6.50E-10,-0.50,0.0,10,41000
338,OH,CN+,NAN,CN,OH+,NAN,NAN,6.40E-10,-0.50,0.0,10,41000
339,OH,CO+,NAN,CO,OH+,NAN,NAN,3.10E-10,-0.50,0.0,10,41000
340,OH,N2+,NAN,N2,OH+,NAN,NAN,6.30E-10,-0.50,0.0,10,41000
341,S+,SIC,NAN,SIC+,S,NAN,NAN,3.70E-09,-0.50,0.0,10,41000
342,S+,SIS,NAN,SIS+,S,NAN,NAN,3.20E-09,-0.50,0.0,10,41000
343,S,C+,NAN,C,S+,NAN,NAN,5.00E-11,0.00,0.0,10,4999
344,S,H2S+,NAN,H2S,S+,NAN,NAN,1.10E-09,0.00,0.0,10,41000
345,S,HS+,NAN,HS,S+,NAN,NAN,9.70E-10,0.00,0.0,10,41000
346,SI,CS+,NAN,CS,SI+,NAN,NAN,1.50E-10,0.00,0.0,10,41000
347,SI,H2CO+,NAN,H2CO,SI+,NAN,NAN,2.00E-09,0.00,0.0,10,41000
348,SI,H2S+,NAN,H2S,SI+,NAN,NAN,1.60E-09,0.00,0.0,10,41000
349,SI,HS+,NAN,HS,SI+,NAN,NAN,1.40E-09,0.00,0.0,10,41000
350,SI,NO+,NAN,NO,SI+,NAN,NAN,1.60E-09,0.00,0.0,10,41000
351,SI,O2+,NAN,O2,SI+,NAN,NAN,1.60E-09,0.00,0.0,10,41000
352,SI,S+,NAN,S,SI+,NAN,NAN,1.60E-09,0.00,0.0,10,41000
353,SIH,S+,NAN,S,SIH+,NAN,NAN,4.20E-10,0.00,0.0,10,41000
354,C,CRP,NAN,C+,E-,NAN,NAN,2.30E-17,0.00,0.0,10,41000
355,CO,CRP,NAN,CO+,E-,NAN,NAN,3.90E-17,0.00,0.0,10,41000
356,CL,CRP,NAN,CL+,E-,NAN,NAN,3.90E-17,0.00,0.0,10,41000
357,H2,CRP,NAN,H+,H,E-,NAN,2.86E-19,0.00,0.0,10,41000
358,H2,CRP,NAN,H2+,E-,NAN,NAN,1.20E-17,0.00,0.0,10,41000
359,H2,CRP,NAN,H,H,NAN,NAN,1.30E-18,0.00,0.0,10,41000
360,H,CRP,NAN,H+,E-,NAN,NAN,5.98E-18,0.00,0.0,10,41000
361,HE,CRP,NAN,HE+,E-,NAN,NAN,6.50E-18,0.00,0.0,10,41000
362,N,CRP,NAN,N+,E-,NAN,NAN,2.70E-17,0.00,0.0,10,41000
363,O,CRP,NAN,O+,E-,NAN,NAN,3.40E-17,0.00,0.0,10,41000
364,C2,CRPHOT,NAN,C,C,NAN,NAN,1.30E-17,0.00,119.5,10,41000
365,C2H2,CRPHOT,NAN,C2H2+,E-,NAN,NAN,1.30E-17,0.00,654.5,10,41000
366,C2H2,CRPHOT,NAN,C2H,H,NAN,NAN,1.30E-17,0.00,2577.5,10,41000
367,C2H3,CRPHOT,NAN,C2H2,H,NAN,NAN,1.30E-17,0.00,1500.0,10,41000
368,C2H4,CRPHOT,NAN,C2H2,H2,NAN,NAN,1.30E-17,0.00,1881.0,10,41000
369,C2H5,CRPHOT,NAN,C2H3,H2,NAN,NAN,1.30E-17,0.00,1881.0,10,41000
370,C2H5OH,CRPHOT,NAN,C2H5,OH,NAN,NAN,1.30E-17,0.00,2153.5,10,41000
371,C2H,CRPHOT,NAN,C2,H,NAN,NAN,1.30E-17,0.00,2500.0,10,41000
372,C2H,CRPHOT,NAN,C2H+,E-,NAN,NAN,1.30E-17,0.00,2500.0,10,41000
373,C2N,CRPHOT,NAN,C2,N,NAN,NAN,1.30E-17,0.00,500.0,10,41000
374,C2N,CRPHOT,NAN,CN,C,NAN,NAN,1.30E-17,0.00,500.0,10,41000
375,C3N,CRPHOT,NAN,CN,C2,NAN,NAN,1.30E-17,0.00,875.0,10,41000
376,C,CRPHOT,NAN,C+,E-,NAN,NAN,1.30E-17,0.00,255.0,10,41000
377,CH+,CRPHOT,NAN,C+,H,NAN,NAN,1.30E-17,0.00,88.0,10,41000
378,CH2,CRPHOT,NAN,CH2+,E-,NAN,NAN,1.30E-17,0.00,250.0,10,41000
379,CH2,CRPHOT,NAN,CH,H,NAN,NAN,1.30E-17,0.00,250.0,10,41000
380,CH2CO,CRPHOT,NAN,CO,CH2,NAN,NAN,1.30E-17,0.00,456.5,10,41000
381,CH3,CRPHOT,NAN,CH2,H,NAN,NAN,1.30E-17,0.00,250.0,10,41000
382,CH3,CRPHOT,NAN,CH3+,E-,NAN,NAN,1.30E-17,0.00,250.0,10,41000
383,CH3,CRPHOT,NAN,CH,H2,NAN,NAN,1.30E-17,0.00,250.0,10,41000
384,CH3CN,CRPHOT,NAN,CN,CH3,NAN,NAN,1.30E-17,0.00,2388.0,10,41000
385,CH3OH,CRPHOT,NAN,H2CO,H2,NAN,NAN,1.30E-17,0.00,1584.0,10,41000
386,CH3OH,CRPHOT,NAN,OH,CH3,NAN,NAN,1.30E-17,0.00,752.0,10,41000
387,CH4,CRPHOT,NAN,CH2,H2,NAN,NAN,1.30E-17,0.00,1169.5,10,41000
388,CH,CRPHOT,NAN,C,H,NAN,NAN,1.30E-17,0.00,365.0,10,41000
389,CN,CRPHOT,NAN,N,C,NAN,NAN,1.30E-17,0.00,5290.0,10,41000
390,CO2,CRPHOT,NAN,CO,O,NAN,NAN,1.30E-17,0.00,854.0,10,41000
391,CO,CRPHOT,NAN,O,C,NAN,NAN,1.30E-17,1.17,105.0,10,41000
392,CS,CRPHOT,NAN,CS+,E-,NAN,NAN,1.30E-17,0.00,250.0,10,41000
393,CS,CRPHOT,NAN,S,C,NAN,NAN,1.30E-17,0.00,250.0,10,41000
394,CL,CRPHOT,NAN,CL+,E-,NAN,NAN,1.30E-17,0.00,61.0,10,41000
395,H2CN,CRPHOT,NAN,HCN,H,NAN,NAN,1.30E-17,0.00,750.0,10,41000
396,H2CO,CRPHOT,NAN,CO,H2,NAN,NAN,1.30E-17,0.00,1329.5,10,41000
397,H2CS,CRPHOT,NAN,CS,H2,NAN,NAN,1.30E-17,0.00,750.0,10,41000
398,H2O,CRPHOT,NAN,OH,H,NAN,NAN,1.30E-17,0.00,485.5,10,41000
399,H2S,CRPHOT,NAN,H2S+,E-,NAN,NAN,1.30E-17,0.00,848.0,10,41000
400,H2S,CRPHOT,NAN,S,H2,NAN,NAN,1.30E-17,0.00,2577.0,10,41000
401,H2SIO,CRPHOT,NAN,SIO,H2,NAN,NAN,1.30E-17,0.00,750.0,10,41000
402,H,CRPHOT,NAN,H+,E-,NAN,NAN,1.30E-17,0.00,0.2,10,41000
403,HC3N,CRPHOT,NAN,CN,C2H,NAN,NAN,1.30E-17,0.00,863.5,10,41000
404,HCN,CRPHOT,NAN,CN,H,NAN,NAN,1.30E-17,0.00,1557.0,10,41000
405,HCO,CRPHOT,NAN,CO,H,NAN,NAN,1.30E-17,0.00,210.5,10,41000
406,HCO,CRPHOT,NAN,HCO+,E-,NAN,NAN,1.30E-17,0.00,584.5,10,41000
407,HCOOCH3,CRPHOT,NAN,CO2,CH4,NAN,NAN,1.30E-17,0.00,1000.0,10,41000
408,HCS,CRPHOT,NAN,HCS+,E-,NAN,NAN,1.30E-17,0.00,750.0,10,41000
409,HCL,CRPHOT,NAN,CL,H,NAN,NAN,1.30E-17,0.00,1370.0,10,41000
410,HNC,CRPHOT,NAN,CN,H,NAN,NAN,1.30E-17,0.00,1500.0,10,41000
411,HNO,CRPHOT,NAN,NO,H,NAN,NAN,1.30E-17,0.00,500.0,10,41000
412,HS2,CRPHOT,NAN,HS,S,NAN,NAN,1.30E-17,0.00,750.0,10,41000
413,HS,CRPHOT,NAN,S,H,NAN,NAN,1.30E-17,0.00,250.0,10,41000
414,HE,CRPHOT,NAN,HE+,E-,NAN,NAN,1.30E-17,0.00,0.2,10,41000
415,MG,CRPHOT,NAN,MG+,E-,NAN,NAN,1.30E-17,0.00,66.5,10,41000
416,N2,CRPHOT,NAN,N,N,NAN,NAN,1.30E-17,0.00,25.0,10,41000
417,N,CRPHOT,NAN,N+,E-,NAN,NAN,1.30E-17,0.00,1.1,10,41000
418,NH2,CRPHOT,NAN,NH2+,E-,NAN,NAN,1.30E-17,0.00,324.5,10,41000
419,NH2,CRPHOT,NAN,NH,H,NAN,NAN,1.30E-17,0.00,40.0,10,41000
420,NH3,CRPHOT,NAN,NH2,H,NAN,NAN,1.30E-17,0.00,657.5,10,41000
421,NH3,CRPHOT,NAN,NH3+,E-,NAN,NAN,1.30E-17,0.00,288.0,10,41000
422,NH3,CRPHOT,NAN,NH,H2,NAN,NAN,1.30E-17,0.00,270.5,10,41000
423,NH,CRPHOT,NAN,N,H,NAN,NAN,1.30E-17,0.00,250.0,10,41000
424,NH,CRPHOT,NAN,NH+,E-,NAN,NAN,1.30E-17,0.00,250.0,10,41000
425,NO2,CRPHOT,NAN,NO,O,NAN,NAN,1.30E-17,0.00,750.0,10,41000
426,NO,CRPHOT,NAN,NO+,E-,NAN,NAN,1.30E-17,0.00,247.0,10,41000
427,NO,CRPHOT,NAN,O,N,NAN,NAN,1.30E-17,0.00,231.0,10,41000
428,NS,CRPHOT,NAN,S,N,NAN,NAN,1.30E-17,0.00,250.0,10,41000
429,O2,CRPHOT,NAN,O2+,E-,NAN,NAN,1.30E-17,0.00,58.5,10,41000
430,O2,CRPHOT,NAN,O,O,NAN,NAN,1.30E-17,0.00,375.5,10,41000
431,O2H,CRPHOT,NAN,O2,H,NAN,NAN,1.30E-17,0.00,375.0,10,41000
432,O,CRPHOT,NAN,O+,E-,NAN,NAN,1.30E-17,0.00,1.4,10,41000
433,OCN,CRPHOT,NAN,CN,O,NAN,NAN,1.30E-17,0.00,750.0,10,41000
434,OCS,CRPHOT,NAN,OCS+,E-,NAN,NAN,1.30E-17,0.00,722.0,10,41000
435,OCS,CRPHOT,NAN,S,CO,NAN,NAN,1.30E-17,0.00,2680.0,10,41000
436,OH,CRPHOT,NAN,O,H,NAN,NAN,1.30E-17,0.00,254.5,10,41000
437,S2,CRPHOT,NAN,S,S,NAN,NAN,1.30E-17,0.00,250.0,10,41000
438,S,CRPHOT,NAN,S+,E-,NAN,NAN,1.30E-17,0.00,480.0,10,41000
439,SO2,CRPHOT,NAN,SO,O,NAN,NAN,1.30E-17,0.00,922.0,10,41000
440,SO,CRPHOT,NAN,S,O,NAN,NAN,1.30E-17,0.00,250.0,10,41000
441,SO,CRPHOT,NAN,SO+,E-,NAN,NAN,1.30E-17,0.00,250.0,10,41000
442,SI,CRPHOT,NAN,SI+,E-,NAN,NAN,1.30E-17,0.00,2115.0,10,41000
443,SIC2,CRPHOT,NAN,SIC,C,NAN,NAN,1.30E-17,0.00,750.0,10,41000
444,SIC3,CRPHOT,NAN,SIC2,C,NAN,NAN,1.30E-17,0.00,750.0,10,41000
445,SIC,CRPHOT,NAN,SI,C,NAN,NAN,1.30E-17,0.00,250.0,10,41000
446,SIH2,CRPHOT,NAN,SIH,H,NAN,NAN,1.30E-17,0.00,750.0,10,41000
447,SIH3,CRPHOT,NAN,SIH2,H,NAN,NAN,1.30E-17,0.00,750.0,10,41000
448,SIH4,CRPHOT,NAN,SIH2,H2,NAN,NAN,1.30E-17,0.00,750.0,10,41000
449,SIH,CRPHOT,NAN,SI,H,NAN,NAN,1.30E-17,0.00,250.0,10,41000
450,SIO,CRPHOT,NAN,SI,O,NAN,NAN,1.30E-17,0.00,250.0,10,41000
451,SIS,CRPHOT,NAN,S,SI,NAN,NAN,1.30E-17,0.00,250.0,10,41000
452,C2+,E-,NAN,C,C,NAN,NAN,3.00E-07,-0.50,0.0,10,300
453,C2H+,E-,NAN,C2,H,NAN,NAN,1.16E-07,-0.76,0.0,10,300
454,C2H+,E-,NAN,CH,C,NAN,NAN,1.53E-07,-0.76,0.0,10,300
455,C2H2+,E-,NAN,C2,H,H,NAN,9.00E-08,-0.50,0.0,10,300
456,C2H2+,E-,NAN,C2H,H,NAN,NAN,9.00E-08,-0.50,0.0,10,300
457,C2H2+,E-,NAN,CH,CH,NAN,NAN,9.00E-08,-0.50,0.0,10,300
458,C2H5OH2+,E-,NAN,C2H4,H2O,H,NAN,1.77E-06,-0.73,0.0,10,1000
459,C2H5OH2+,E-,NAN,C2H5,H2O,NAN,NAN,1.77E-06,-0.73,0.0,10,1000
460,C2H5OH2+,E-,NAN,C2H5,OH,H,NAN,1.77E-06,-0.73,0.0,10,1000
461,C2H5OH2+,E-,NAN,C2H5OH,H,NAN,NAN,1.30E-07,-0.73,0.0,10,1000
462,C2N+,E-,NAN,C2,N,NAN,NAN,1.50E-07,-0.50,0.0,10,300
463,C2N+,E-,NAN,CN,C,NAN,NAN,1.50E-07,-0.50,0.0,10,300
464,C2N2+,E-,NAN,C2N,N,NAN,NAN,1.50E-07,-0.50,0.0,10,300
465,C2N2+,E-,NAN,CN,CN,NAN,NAN,1.50E-07,-0.50,0.0,10,300
466,C2NH+,E-,NAN,C2N,H,NAN,NAN,3.00E-07,-0.50,0.0,10,300
467,C3+,E-,NAN,C2,C,NAN,NAN,3.00E-07,-0.50,0.0,10,300
468,C3H5+,E-,NAN,CH3CCH,H,NAN,NAN,1.50E-07,-0.50,0.0,10,300
469,C4N+,E-,NAN,C2N,C2,NAN,NAN,1.50E-07,-0.50,0.0,10,300
470,C4N+,E-,NAN,C3N,C,NAN,NAN,1.50E-07,-0.50,0.0,10,300
471,CH+,E-,NAN,C,H,NAN,NAN,1.50E-07,-0.42,0.0,10,300
472,CH2+,E-,NAN,C,H2,NAN,NAN,7.68E-08,-0.60,0.0,10,1000
473,CH2+,E-,NAN,C,H,H,NAN,4.03E-07,-0.60,0.0,10,1000
474,CH2+,E-,NAN,CH,H,NAN,NAN,1.60E-07,-0.60,0.0,10,1000
475,CH3+,E-,NAN,CH2,H,NAN,NAN,7.75E-08,-0.50,0.0,10,300
476,CH3+,E-,NAN,CH,H2,NAN,NAN,1.95E-07,-0.50,0.0,10,300
477,CH3+,E-,NAN,CH,H,H,NAN,2.00E-07,-0.40,0.0,10,1000
478,CH3OH2+,E-,NAN,CH2,H2O,H,NAN,1.87E-07,-0.59,0.0,10,300
479,CH3OH2+,E-,NAN,CH3,H2O,NAN,NAN,8.01E-08,-0.59,0.0,10,300
480,CH3OH2+,E-,NAN,CH3,OH,H,NAN,4.54E-07,-0.59,0.0,10,300
481,CH3OH2+,E-,NAN,CH3OH,H,NAN,NAN,2.67E-08,-0.59,0.0,10,300
482,CH3OH2+,E-,NAN,H2CO,H2,H,NAN,8.90E-08,-0.59,0.0,10,300
483,CH4+,E-,NAN,CH2,H,H,NAN,1.75E-07,-0.50,0.0,10,300
484,CH4+,E-,NAN,CH3,H,NAN,NAN,1.75E-07,-0.50,0.0,10,300
485,CH5+,E-,NAN,CH2,H2,H,NAN,4.76E-08,-0.52,0.0,10,300
486,CH5+,E-,NAN,CH3,H2,NAN,NAN,1.40E-08,-0.52,0.0,10,300
487,CH5+,E-,NAN,CH3,H,H,NAN,1.96E-07,-0.52,0.0,10,300
488,CH5+,E-,NAN,CH4,H,NAN,NAN,1.40E-08,-0.52,0.0,10,300
489,CH5+,E-,NAN,CH,H2,H2,NAN,8.40E-09,-0.52,0.0,10,300
490,CN+,E-,NAN,N,C,NAN,NAN,1.80E-07,-0.50,0.0,10,300
491,CO+,E-,NAN,O,C,NAN,NAN,2.00E-07,-0.48,0.0,10,41000
492,CS+,E-,NAN,S,C,NAN,NAN,2.00E-07,-0.50,0.0,10,300
493,H2+,E-,NAN,H,H,NAN,NAN,1.60E-08,-0.43,0.0,10,300
494,H2CO+,E-,NAN,CH2,O,NAN,NAN,2.50E-08,-0.70,0.0,10,1000
495,H2CO+,E-,NAN,CO,H2,NAN,NAN,7.50E-08,-0.70,0.0,10,1000
496,H2CO+,E-,NAN,CO,H,H,NAN,2.50E-07,-0.70,0.0,10,1000
497,H2CO+,E-,NAN,HCO,H,NAN,NAN,1.60E-07,-0.70,0.0,10,1000
498,H2CS+,E-,NAN,CS,H,H,NAN,3.00E-07,-0.50,0.0,10,300
499,H2CS+,E-,NAN,HCS,H,NAN,NAN,3.00E-07,-0.50,0.0,10,300
500,H2CL+,E-,NAN,CL,H,H,NAN,1.08E-07,-0.85,0.0,10,300
501,H2CL+,E-,NAN,HCL,H,NAN,NAN,1.00E-08,-0.85,0.0,10,300
502,H2NO+,E-,NAN,HNO,H,NAN,NAN,1.50E-07,-0.50,0.0,10,300
503,H2NO+,E-,NAN,NO,H2,NAN,NAN,1.50E-07,-0.50,0.0,10,300
504,H2O+,E-,NAN,O,H2,NAN,NAN,3.90E-08,-0.50,0.0,10,1000
505,H2O+,E-,NAN,O,H,H,NAN,3.05E-07,-0.50,0.0,10,1000
506,H2O+,E-,NAN,OH,H,NAN,NAN,8.60E-08,-0.50,0.0,10,1000
507,H2S+,E-,NAN,HS,H,NAN,NAN,1.50E-07,-0.50,0.0,10,300
508,H2S+,E-,NAN,S,H,H,NAN,1.50E-07,-0.50,0.0,10,300
509,H2S2+,E-,NAN,HS2,H,NAN,NAN,1.50E-07,-0.50,0.0,10,300
510,H2S2+,E-,NAN,HS,HS,NAN,NAN,1.50E-07,-0.50,0.0,10,300
511,H3+,E-,NAN,H2,H,NAN,NAN,2.34E-08,-0.52,0.0,10,1000
512,H3+,E-,NAN,H,H,H,NAN,4.36E-08,-0.52,0.0,10,1000
513,H3CO+,E-,NAN,CH2,OH,NAN,NAN,4.20E-08,-0.78,0.0,10,1000
514,H3CO+,E-,NAN,CH,H2O,NAN,NAN,1.40E-08,-0.78,0.0,10,1000
515,H3CO+,E-,NAN,CO,H2,H,NAN,2.10E-07,-0.78,0.0,10,1000
516,H3CO+,E-,NAN,H2CO,H,NAN,NAN,2.17E-07,-0.78,0.0,10,1000
517,H3CO+,E-,NAN,HCO,H,H,NAN,2.17E-07,-0.78,0.0,10,1000
518,H3CS+,E-,NAN,CS,H2,H,NAN,3.00E-07,-0.50,0.0,10,300
519,H3CS+,E-,NAN,H2CS,H,NAN,NAN,3.00E-07,-0.50,0.0,10,300
520,H3O+,E-,NAN,H2O,H,NAN,NAN,7.09E-08,-0.50,0.0,10,1000
521,H3O+,E-,NAN,O,H2,H,NAN,5.60E-09,-0.50,0.0,10,1000
522,H3O+,E-,NAN,OH,H2,NAN,NAN,5.37E-08,-0.50,0.0,10,1000
523,H3O+,E-,NAN,OH,H,H,NAN,3.05E-07,-0.50,0.0,10,1000
524,H3S+,E-,NAN,H2S,H,NAN,NAN,4.76E-08,-0.86,0.0,10,1000
525,H3S+,E-,NAN,HS,H2,NAN,NAN,4.20E-08,-0.86,0.0,10,1000
526,H3S+,E-,NAN,HS,H,H,NAN,1.62E-07,-0.86,0.0,10,1000
527,H3S+,E-,NAN,S,H2,H,NAN,2.80E-08,-0.86,0.0,10,1000
528,H5C2O2+,E-,NAN,CH3OH,HCO,NAN,NAN,1.50E-07,-0.50,0.0,10,300
529,H5C2O2+,E-,NAN,HCOOCH3,H,NAN,NAN,1.50E-07,-0.50,0.0,10,300
530,HCN+,E-,NAN,CN,H,NAN,NAN,2.00E-07,-0.50,0.0,10,300
531,HCNH+,E-,NAN,CN,H,H,NAN,9.30E-08,-0.65,0.0,10,300
532,HCNH+,E-,NAN,HCN,H,NAN,NAN,9.50E-08,-0.65,0.0,10,300
533,HCNH+,E-,NAN,HNC,H,NAN,NAN,9.50E-08,-0.65,0.0,10,300
534,HCO+,E-,NAN,CO,H,NAN,NAN,2.40E-07,-0.69,0.0,10,300
535,HCO2+,E-,NAN,CO2,H,NAN,NAN,6.00E-08,-0.64,0.0,10,300
536,HCO2+,E-,NAN,CO,O,H,NAN,8.10E-07,-0.64,0.0,10,300
537,HCO2+,E-,NAN,CO,OH,NAN,NAN,3.20E-07,-0.64,0.0,10,300
538,HCS+,E-,NAN,CH,S,NAN,NAN,7.87E-07,-0.57,0.0,10,300
539,HCS+,E-,NAN,CS,H,NAN,NAN,1.84E-07,-0.57,0.0,10,300
540,HCL+,E-,NAN,CL,H,NAN,NAN,2.00E-07,-0.50,0.0,10,300
541,HNO+,E-,NAN,NO,H,NAN,NAN,3.00E-07,-0.50,0.0,10,300
542,HNS+,E-,NAN,NS,H,NAN,NAN,3.00E-07,-0.50,0.0,10,300
543,HOCS+,E-,NAN,CS,OH,NAN,NAN,2.00E-07,-0.50,0.0,10,300
544,HOCS+,E-,NAN,OCS,H,NAN,NAN,2.00E-07,-0.50,0.0,10,300
545,HS+,E-,NAN,S,H,NAN,NAN,2.00E-07,-0.50,0.0,10,300
546,HS2+,E-,NAN,HS,S,NAN,NAN,1.50E-07,-0.50,0.0,10,300
547,HS2+,E-,NAN,S2,H,NAN,NAN,1.50E-07,-0.50,0.0,10,300
548,HSO+,E-,NAN,SO,H,NAN,NAN,2.00E-07,-0.50,0.0,10,300
549,HSO2+,E-,NAN,SO2,H,NAN,NAN,2.00E-07,-0.50,0.0,10,300
550,HSO2+,E-,NAN,SO,O,H,NAN,1.00E-07,-0.50,0.0,10,300
551,HSO2+,E-,NAN,SO,OH,NAN,NAN,1.00E-07,-0.50,0.0,10,300
552,HSIS+,E-,NAN,HS,SI,NAN,NAN,1.50E-07,-0.50,0.0,10,300
553,HSIS+,E-,NAN,SIS,H,NAN,NAN,1.50E-07,-0.50,0.0,10,300
554,HEH+,E-,NAN,HE,H,NAN,NAN,1.00E-08,-0.60,0.0,10,300
555,N2+,E-,NAN,N,N,NAN,NAN,1.70E-07,-0.30,0.0,10,300
556,N2H+,E-,NAN,N2,H,NAN,NAN,2.77E-07,-0.74,0.0,10,150
557,N2H+,E-,NAN,N,NH,NAN,NAN,2.09E-08,-0.74,0.0,10,150
558,NH+,E-,NAN,N,H,NAN,NAN,4.30E-08,-0.50,0.0,10,300
559,NH2+,E-,NAN,N,H,H,NAN,1.78E-07,-0.80,17.1,12,12400
560,NH2+,E-,NAN,NH,H,NAN,NAN,9.21E-08,-0.79,17.1,12,12400
561,NH3+,E-,NAN,NH2,H,NAN,NAN,1.55E-07,-0.50,0.0,10,300
562,NH3+,E-,NAN,NH,H,H,NAN,1.55E-07,-0.50,0.0,10,300
563,NH4+,E-,NAN,NH2,H2,NAN,NAN,4.72E-08,-0.60,0.0,10,2000
564,NH4+,E-,NAN,NH2,H,H,NAN,3.77E-08,-0.60,0.0,10,2000
565,NH4+,E-,NAN,NH3,H,NAN,NAN,8.49E-07,-0.60,0.0,10,2000
566,NO+,E-,NAN,O,N,NAN,NAN,4.30E-07,-0.37,0.0,10,300
567,NS+,E-,NAN,S,N,NAN,NAN,2.00E-07,-0.50,0.0,10,300
568,O2+,E-,NAN,O,O,NAN,NAN,1.95E-07,-0.70,0.0,10,300
