1821 nh       s                 ns       h                  1.00e-10    0.00       0.0
1822 no       no                o2       n2                 2.51e-11    0.00   30653.0
1823 no       o2                no2      o                  2.80e-12    0.00   23400.0
1824 no       ocn               n2       co2                4.55e-11   -1.33     242.0
1825 no       s                 ns       o                  2.94e-11    0.50   17465.0
1826 no       s                 so       n                  1.75e-10    0.00   20200.0
1827 o2       ocn               co2      no                 1.32e-12    0.00       0.0
1828 o2       ocn               no2      co                 8.10e-11    0.00     773.0
1829 o2       s                 so       o                  1.76e-12    0.81     -30.8
1830 o2       so                so2      o                  1.10e-14    1.89    1538.0
1831 o        c2                co       c                  2.00e-10   -0.12       0.0
1832 o        c2h2              co       ch2                1.15e-12    1.40    1110.0
1833 o        c2h3              ch2co    h                  1.60e-10    0.00       0.0
1834 o        c2h4              c2h3     oh                 2.42e-13    2.13    1338.0
1835 o        c2h4              ch2co    h2                 5.11e-14    1.88      92.0
1836 o        c2h4              h2co     ch2                4.20e-11    0.00    2520.0
1837 o        c2h4              hco      ch3                1.52e-12    1.55     215.0
1838 o        c2h5              h2co     ch3                2.67e-11    0.00       0.0
1839 o        c2h               co       ch                 1.00e-10    0.00       0.0
1840 o        c2n               co       cn                 6.00e-12    0.00       0.0
1841 o        c3n               c2n      co                 1.00e-10    0.00       0.0
1842 o        ch4               oh       ch3                2.29e-12    2.20    3820.0
1843 o        cn                co       n                  2.54e-11    0.00       0.0
1844 o        cn                co       n                  5.00e-11    0.00     200.0
1845 o        cn                no       c                  5.37e-11    0.00   13800.0
1846 o        co2               o2       co                 2.46e-11    0.00   26567.0
1847 o        cs                s        co                 2.48e-10   -0.65     783.0
1848 o        cs                so       c                  4.68e-11    0.50   28940.0
1849 o        h2cn              ocn      h2                 1.00e-10    0.00       0.0
1850 o        h2co              hco      oh                 1.07e-11    1.17    1242.0
1851 o        h2o               oh       oh                 1.85e-11    0.95    8571.0
1852 o        h2s               hs       oh                 2.98e-12    1.62    1462.0
1853 o        hcn               cn       oh                 6.21e-10    0.00   12439.0
1854 o        hcn               co       nh                 7.30e-13    1.14    3742.0
1855 o        hcn               ocn      h                  1.36e-12    1.38    3693.0
1856 o        hco               co2      h                  5.00e-11    0.00       0.0
1857 o        hco               co       oh                 5.00e-11    0.00       0.0
1858 o        hcs               hs       co                 5.00e-11    0.00       0.0
1859 o        hcs               ocs      h                  5.00e-11    0.00       0.0
1860 o        hno               no2      h                  1.00e-12    0.00       0.0
1861 o        hno               no       oh                 3.80e-11   -0.08       0.0
1862 o        hno               o2       nh                 2.94e-12    0.50    3500.0
1863 o        hs                s        oh                 1.74e-11    0.67     956.0
1864 o        hs                so       h                  1.74e-10   -0.20       5.7
1865 o        n2                no       n                  2.51e-10    0.00   38602.0
1866 o        nh2               hno      h                  6.30e-11   -0.10       0.0
1867 o        nh2               oh       nh                 7.00e-12   -0.10       0.0
1868 o        nh3               oh       nh2                1.89e-11    0.00    4003.0
1869 o        no2               o2       no                 9.82e-12   -0.21       5.2
1870 o        no                o2       n                  1.18e-11    0.00   20413.0
1871 o        ns                s        no                 1.00e-10    0.00       0.0
1872 o        ns                so       n                  1.00e-11    0.00       0.0
1873 o        o2h               o2       oh                 5.76e-11   -0.30       7.5
1874 o        ocn               co       no                 1.00e-10    0.00       0.0
1875 o        ocn               o2       cn                 4.02e-10   -1.43    3501.0
1876 o        ocs               co2      s                  8.30e-11    0.00    5530.0
1877 o        ocs               so       co                 1.60e-11    0.00    2150.0
1878 o        oh                o2       h                  3.69e-11   -0.27      12.9
1879 o        s2                so       s                  1.70e-11    0.00       0.0
1880 o        so2               so       o2                 9.01e-12    0.00    9837.0
1881 o        so                s        o2                 6.60e-13    0.00    2760.0
1882 o        sic2              sic      co                 4.00e-11    0.00       0.0
1883 o        sic3              sic2     co                 4.00e-11    0.00       0.0
1884 o        sic               si       co                 5.00e-11    0.00       0.0
1885 o        sic               sio      c                  5.00e-11    0.00       0.0
1886 o        sih2              sio      h2                 8.00e-11    0.00       0.0
1887 o        sih2              sio      h        h         1.20e-10    0.00       0.0
1888 o        sih3              h2sio    h                  1.40e-10    0.00       0.0
1889 o        sih4              sih3     oh                 1.98e-11    0.00    1183.0
1890 o        sih               sio      h                  1.00e-10    0.00       0.0
1891 oh       c2h2              c2h      h2o                1.05e-13    2.68    6060.0
1892 oh       c2h2              ch2co    h                  1.84e-11    0.00    5027.0
1893 oh       c2h2              co       ch3                4.75e-17    3.16    -128.0
1894 oh       c2h3              c2h2     h2o                5.00e-11    0.00       0.0
1895 oh       c2h5              c2h4     h2o                4.00e-11    0.00       0.0
1896 oh       cn                hcn      o                  1.00e-11    0.00    1000.0
1897 oh       cn                ocn      h                  7.00e-11    0.00       0.0
1898 oh       co                co2      h                  2.81e-13    0.00     176.0
1899 oh       cs                co       hs                 3.00e-11    0.00       0.0
1900 oh       cs                h        ocs                1.70e-10    0.00       0.0
1901 oh       h2co              hco      h2o                7.76e-12    0.82     -30.6
1902 oh       h2s               hs       h2o                6.30e-12    0.00      80.0
1903 oh       hcn               cn       h2o                1.87e-13    1.50    3887.0
1904 oh       hcn               co       nh2                1.07e-13    0.00    5892.0
1905 oh       hco               co       h2o                1.70e-10    0.00       0.0
1906 oh       hno               no       h2o                6.17e-12    1.23     -44.3
1907 oh       nh3               h2o      nh2                1.47e-13    2.05       7.0
1908 oh       no                no2      h                  5.20e-12    0.00   15100.0
1909 oh       o2h               o2       h2o                8.58e-11   -0.56      14.8
1910 oh       oh                h2o      o                  1.65e-12    1.14      50.0
1911 oh       s                 so       h                  6.60e-11    0.00       0.0
1912 oh       so                so2      h                  8.60e-11    0.00       0.0
1913 oh       si                sio      h                  1.00e-10    0.00       0.0
1914 s        hco               h        ocs                8.00e-11    0.00       0.0
1915 s        hco               hs       co                 4.00e-11    0.00       0.0
1916 s        hs                s2       h                  4.50e-11    0.00       0.0
1917 s        so2               so       so                 9.76e-12    0.00    4545.0
1918 s        so                s2       o                  1.73e-11    0.50   11500.0
1919 si       co2               sio      co                 2.72e-11    0.00     282.0
1920 si       co                sio      c                  1.30e-09    0.00   34513.0
1921 si       no                sio      n                  9.00e-11   -0.96      28.0
1922 si       o2                sio      o                  1.72e-10   -0.53      17.0
1923 c2+      photon            c+       c                  1.00e-11    0.00       1.7
1924 c2       photon            c2+      e-                 4.10e-10    0.00       3.8
1925 c2       photon            c        c                  2.40e-10    0.00       2.6
1926 c2h+     photon            c2+      h                  1.00e-11    0.00       2.0
1927 c2h2     photon            c2h2+    e-                 3.30e-10    0.00       3.5
1928 c2h2     photon            c2h      h                  3.30e-09    0.00       2.3
1929 c2h3     photon            c2h2     h                  1.00e-09    0.00       1.7
1930 c2h4     photon            c2h2     h2                 3.00e-09    0.00       2.1
1931 c2h5     photon            c2h3     h2                 1.00e-09    0.00       1.7
1932 c2h5oh   photon            c2h5     oh                 2.90e-09    0.00       1.7
1933 c2h      photon            c2       h                  5.20e-10    0.00       2.3
1934 c2h      photon            c2h+     e-                 1.00e-11    0.00       2.0
1935 c2n      photon            c2       n                  5.00e-10    0.00       1.7
1936 c2n      photon            cn       c                  5.00e-10    0.00       1.7
1937 c3n      photon            cn       c2                 5.00e-10    0.00       1.8
1938 c        photon            c+       e-                 3.10e-10    0.00       3.3
1939 ch+      photon            c        h+                 3.30e-10    0.00       2.9
1940 ch2+     photon            c+       h2                 4.67e-11    0.00       2.2
1941 ch2+     photon            ch+      h                  4.67e-11    0.00       2.2
1942 ch2+     photon            ch       h+                 4.67e-11    0.00       2.2
1943 ch2      photon            ch2+     e-                 1.00e-09    0.00       2.3
1944 ch2      photon            ch       h                  5.80e-10    0.00       2.0
1945 ch2co    photon            co       ch2                1.40e-09    0.00       2.7
1946 ch3+     photon            ch+      h2                 1.00e-09    0.00       1.7
1947 ch3+     photon            ch2+     h                  1.00e-09    0.00       1.7
1948 ch3      photon            ch2      h                  1.35e-10    0.00       2.3
1949 ch3      photon            ch3+     e-                 1.00e-10    0.00       2.1
1950 ch3      photon            ch       h2                 1.35e-10    0.00       2.3
1951 ch3cn    photon            cn       ch3                2.50e-09    0.00       2.6
1952 ch3oh    photon            h2co     h2                 7.00e-10    0.00       2.3
1953 ch3oh    photon            h3co+    h        e-        1.30e-10    0.00       2.6
1954 ch3oh    photon            oh       ch3                7.00e-10    0.00       2.3
1955 ch4+     photon            ch2+     h2                 2.27e-10    0.00       2.7
1956 ch4+     photon            ch3+     h                  5.33e-11    0.00       2.7
1957 ch4      photon            ch2      h2                 9.80e-10    0.00       2.6
1958 ch4      photon            ch3      h                  2.20e-10    0.00       2.6
1959 ch4      photon            ch4+     e-                 6.80e-12    0.00       3.9
1960 ch4      photon            ch       h2       h         2.20e-10    0.00       2.6
1961 ch       photon            c        h                  9.20e-10    0.00       1.7
1962 ch       photon            ch+      e-                 7.60e-10    0.00       3.3
1963 cn       photon            n        c                  2.90e-10    0.00       3.5
1964 co+      photon            c+       o                  1.00e-10    0.00       2.5
1965 co2      photon            co       o                  8.90e-10    0.00       3.0
1966 co       photon            o        c                  2.00e-10    0.00       3.5
1967 cs+      photon            s+       c                  2.00e-10    0.00       2.0
1968 cs       photon            cs+      e-                 2.00e-10    0.00       3.0
1969 cs       photon            s        c                  9.80e-10    0.00       2.4
1970 cl       photon            cl+      e-                 9.50e-11    0.00       4.0
1971 h2+      photon            h+       h                  5.70e-10    0.00       2.4
1972 h2cn     photon            hcn      h                  5.48e-10    0.00       2.0
1973 h2co     photon            co       h2                 1.00e-09    0.00       2.2
1974 h2co     photon            co       h        h         7.00e-10    0.00       1.7
1975 h2co     photon            h2co+    e-                 4.70e-10    0.00       2.8
1976 h2co     photon            hco+     h        e-        1.40e-11    0.00       3.1
1977 h2cs     photon            cs       h2                 1.00e-09    0.00       1.7
1978 h2o+     photon            oh+      h                  1.00e-12    0.00       2.0
1979 h2o      photon            h2o+     e-                 3.10e-11    0.00       3.9
1980 h2o      photon            oh       h                  8.00e-10    0.00       2.2
1981 h2s      photon            h2s+     e-                 7.30e-10    0.00       3.1
1982 h2s      photon            hs       h                  1.55e-09    0.00       2.3
1983 h2s      photon            s        h2                 1.55e-09    0.00       2.3
1984 h2sio    photon            sio      h2                 4.40e-10    0.00       1.6
1985 h2sio    photon            sio      h        h         4.40e-10    0.00       1.6
1986 h3+      photon            h2+      h                  5.00e-15    0.00       2.3
1987 h3+      photon            h2       h+                 5.00e-15    0.00       1.8
1988 hc3n     photon            cn       c2h                5.60e-09    0.00       2.2
1989 hcn      photon            cn       h                  1.60e-09    0.00       2.7
1990 hco+     photon            co+      h                  5.40e-12    0.00       3.3
1991 hco      photon            co       h                  1.10e-09    0.00       1.1
1992 hco      photon            hco+     e-                 5.60e-10    0.00       2.1
1993 hcooch3  photon            h2co     h2co               1.38e-09    0.00       1.7
1994 hcs      photon            hcs+     e-                 2.00e-10    0.00       2.5
1995 hcl      photon            cl       h                  1.70e-09    0.00       1.8
1996 hcl      photon            hcl+     e-                 1.90e-10    0.00       1.8
1997 hnc      photon            cn       h                  1.50e-09    0.00       2.1
1998 hno      photon            no       h                  1.70e-10    0.00       0.5
1999 hs+      photon            s+       h                  3.00e-10    0.00       1.8
2000 hs+      photon            s        h+                 2.50e-10    0.00       1.7
2001 hs2      photon            hs2+     e-                 6.20e-12    0.00       3.1
2002 hs2      photon            s        hs                 3.30e-10    0.00       1.4
2003 hs       photon            h        s                  9.80e-10    0.00       2.0
2004 mg       photon            mg+      e-                 7.90e-11    0.00       2.1
2005 n2       photon            n        n                  2.30e-10    0.00       3.9
2006 nh+      photon            n        h+                 5.40e-11    0.00       1.6
2007 nh2      photon            nh2+     e-                 1.73e-10    0.00       2.6
2008 nh2      photon            nh       h                  7.50e-10    0.00       2.0
2009 nh3      photon            nh2      h                  9.23e-10    0.00       2.1
2010 nh3      photon            nh3+     e-                 2.80e-10    0.00       3.1
2011 nh3      photon            nh       h2                 2.76e-10    0.00       2.1
2012 nh       photon            n        h                  5.00e-10    0.00       2.3
2013 nh       photon            nh+      e-                 1.00e-11    0.00       2.0
2014 no2      photon            no       o                  1.40e-09    0.00       2.1
2015 no       photon            no+      e-                 2.60e-10    0.00       2.9
2016 no       photon            o        n                  4.70e-10    0.00       2.1
2017 ns       photon            s        n                  2.00e-10    0.00       2.0
2018 o2+      photon            o+       o                  3.50e-11    0.00       2.0
2019 o2       photon            o2+      e-                 7.60e-11    0.00       3.9
2020 o2       photon            o        o                  7.90e-10    0.00       2.1
2021 o2h      photon            o2       h                  3.35e-10    0.00       2.1
2022 o2h      photon            oh       o                  3.35e-10    0.00       2.1
2023 ocn      photon            cn       o                  1.00e-11    0.00       2.0
2024 ocs      photon            ocs+     e-                 6.90e-10    0.00       3.4
2025 ocs      photon            s        co                 3.70e-09    0.00       2.1
2026 oh+      photon            o+       h                  1.10e-11    0.00       3.5
2027 oh       photon            o        h                  3.90e-10    0.00       2.2
2028 oh       photon            oh+      e-                 1.60e-12    0.00       3.1
2029 s2       photon            s2+      e-                 6.20e-12    0.00       3.1
2030 s2       photon            s        s                  3.30e-10    0.00       1.4
2031 s        photon            s+       e-                 6.00e-10    0.00       3.1
2032 so2      photon            so       o                  1.90e-09    0.00       2.4
2033 so       photon            s        o                  4.20e-09    0.00       2.4
2034 so       photon            so+      e-                 6.00e-10    0.00       2.5
2035 si       photon            si+      e-                 3.10e-09    0.00       2.3
2036 sic2     photon            c2       si                 2.60e-10    0.00       2.3
2037 sic3     photon            c2       sic                2.00e-10    0.00       2.3
2038 sic3     photon            sic2     c                  2.00e-10    0.00       2.3
2039 sic      photon            si       c                  1.00e-10    0.00       2.3
2040 sih+     photon            si+      h                  2.70e-09    0.00       1.2
2041 sih2     photon            sih2+    e-                 1.00e-09    0.00       2.3
2042 sih2     photon            sih      h                  5.00e-11    0.00       1.7
2043 sih3     photon            sih2     h                  3.00e-11    0.00       1.7
2044 sih3     photon            sih3+    e-                 1.00e-10    0.00       2.1
2045 sih3     photon            sih      h2                 3.00e-11    0.00       1.7
2046 sih4     photon            sih2     h2                 4.80e-10    0.00       2.2
2047 sih4     photon            sih3     h                  1.60e-10    0.00       2.2
2048 sih4     photon            sih      h        h2        1.60e-10    0.00       2.2
2049 sih      photon            si       h                  2.80e-09    0.00       1.6
2050 sio+     photon            si+      o                  1.00e-10    0.00       2.0
2051 sio      photon            si       o                  1.60e-09    0.00       2.3
2052 sio      photon            sio+     e-                 2.40e-10    0.00       2.0
2053 sis      photon            s        si                 1.00e-10    0.00       2.3
2054 c+       c                 c2+      photon             4.01e-18    0.17     101.5
2055 c+       n                 cn+      photon             1.08e-18    0.07      57.5
2056 c+       o                 co+      photon             3.14e-18   -0.15      68.0
2057 c+       s                 cs+      photon             3.07e-19    0.15       0.0
2058 c2h      cn                hc3n     photon             1.00e-16    0.00       0.0
2059 c        c                 c2       photon             4.36e-18    0.35     161.3
2060 c        n                 cn       photon             5.72e-19    0.37      51.0
2061 c        o+                co+      photon             5.00e-10   -3.70     800.0
2062 c        o                 co       photon             4.69e-19    1.52     -50.5
2063 c        s+                cs+      photon             2.01e-18    0.07     301.0
2064 c        s                 cs       photon             4.36e-19    0.22       0.0
2065 ch3+     h2o               ch3oh2+  photon             2.00e-12    0.00       0.0
2066 ch3      cn                ch3cn    photon             1.00e-16    0.00       0.0
2067 h+       h                 h2+      photon             1.15e-18    1.49     228.0
2068 h+       he                heh+     photon             5.26e-20   -0.51       0.0
2069 h2       c+                ch2+     photon             2.00e-16   -1.30      23.0
2070 h2       c                 ch2      photon             1.00e-17    0.00       0.0
2071 h2       ch3+              ch5+     photon             3.92e-16   -2.29      21.3
2072 h2       ch                ch3      photon             5.09e-18   -0.71      11.6
2073 h2       hs+               h3s+     photon             2.40e-16   -0.80       0.0
2074 h2       s+                h2s+     photon             1.00e-17   -0.20       0.0
2075 h2       si+               sih2+    photon             3.00e-18    0.00       0.0
2076 h2       sih+              sih3+    photon             3.00e-17   -1.00       0.0
2077 h2       sih3+             sih5+    photon             1.00e-18   -0.50       0.0
2078 h3o+     c2h4              c2h5oh2+ photon             2.40e-14   -2.80       0.0
2079 h        c+                ch+      photon             1.70e-17    0.00       0.0
2080 h        c                 ch       photon             1.00e-17    0.00       0.0
2081 h        o                 oh       photon             9.90e-19   -0.38       0.0
2082 h        oh                h2o      photon             5.26e-18   -5.22      90.0
2083 h        si+               sih+     photon             1.17e-17   -0.14       0.0
2084 n+       n                 n2+      photon             3.71e-18    0.24      26.1
2085 o        o                 o2       photon             4.90e-20    1.58       0.0
2086 o        so                so2      photon             3.20e-16   -1.50       0.0
2087 o        si+               sio+     photon             9.22e-19   -0.08     -21.2
2088 o        si                sio      photon             5.52e-18    0.31       0.0
2089 c+       e-                c        photon             2.36e-12   -0.29     -17.6
2090 ch3+     e-                ch3      photon             1.10e-10   -0.50       0.0
2091 cl+      e-                cl       photon             4.14e-12   -0.61       0.0
2092 h+       e-                h        photon             3.50e-12   -0.75       0.0
2093 h2co+    e-                h2co     photon             1.10e-10   -0.70       0.0
2094 h2cs+    e-                h2cs     photon             1.10e-10   -0.70       0.0
2095 h2s+     e-                h2s      photon             1.10e-10   -0.70       0.0
2096 he+      e-                he       photon             5.36e-12   -0.50       0.0
2097 mg+      e-                mg       photon             2.78e-12   -0.68       0.0
2098 n+       e-                n        photon             3.50e-12   -0.53      -3.2
2099 o+       e-                o        photon             3.24e-12   -0.66       0.0
2100 s+       e-                s        photon             5.49e-12   -0.59       0.0
2101 si+      e-                si       photon             4.26e-12   -0.62       0.0
2102 c        freeze            mch4                        1.00e+00    0.00       0.0
2103 co       freeze            mco                         1.00e+00    0.00       0.0
2104 h2co     freeze            mh2co                       1.00e+00    0.00       0.0
2105 c2       freeze            mc2                         1.00e+00    0.00       0.0
2106 ch       freeze            mch4                        1.00e+00    0.00       0.0
2107 oh       freeze            mh2o                        1.00e+00    0.00       0.0
2108 no       freeze            mno                         1.00e+00    0.00       0.0
2109 ch2      freeze            mch4                        1.00e+00    0.00       0.0
2110 h2o      freeze            mh2o                        1.00e+00    0.00       0.0
2111 co2      freeze            mco2                        1.00e+00    0.00       0.0
2112 ch3      freeze            mch4                        1.00e+00    0.00       0.0
2113 ch4      freeze            mch4                        1.00e+00    0.00       0.0
2114 hco      freeze            mh2co                       1.00e+00    0.00       0.0
2115 n2       freeze            mn2                         1.00e+00    0.00       0.0
2116 cn       freeze            mhcn                        1.00e+00    0.00       0.0
2117 c+       freeze            mch4                        1.00e+00    1.00       0.0
2118 nh       freeze            mnh3                        1.00e+00    0.00       0.0
2119 hcn      freeze            mhcn                        1.00e+00    0.00       0.0
2120 c2h      freeze            mc2h                        1.00e+00    0.00       0.0
2121 nh3      freeze            mnh3                        1.00e+00    0.00       0.0
2122 n+       freeze            mnh3                        1.00e+00    1.00       0.0
2123 o+       freeze            mh2o                        1.00e+00    1.00       0.0
2124 c2+      freeze            mc2                         1.00e+00    1.00       0.0
2125 o2+      freeze            mo2                         1.00e+00    1.00       0.0
2126 n2+      freeze            mn2                         1.00e+00    1.00       0.0
2127 ch+      freeze            mch4                        1.00e+00    1.00       0.0
2128 nh+      freeze            mnh3                        1.00e+00    1.00       0.0
2129 oh+      freeze            mh2o                        1.00e+00    1.00       0.0
2130 co+      freeze            mco                         1.00e+00    1.00       0.0
2131 cn+      freeze            mhcn                        1.00e+00    1.00       0.0
2132 no+      freeze            mno                         1.00e+00    1.00       0.0
2133 ch2+     freeze            mch4                        1.00e+00    1.00       0.0
2134 nh2+     freeze            mnh3                        1.00e+00    1.00       0.0
2135 h2o+     freeze            mh2o                        1.00e+00    1.00       0.0
2136 hco+     freeze            mh2co                       1.00e+00    1.00       0.0
2137 hcn+     freeze            mhcn                        1.00e+00    1.00       0.0
2138 c2h+     freeze            mc2h                        1.00e+00    1.00       0.0
2139 nh3+     freeze            mnh3                        1.00e+00    1.00       0.0
2140 h2co+    freeze            mh2co                       1.00e+00    1.00       0.0
2141 ch3+     freeze            mch4                        1.00e+00    1.00       0.0
2142 h3o+     freeze            mh2o     h                  1.00e+00    1.00       0.0
2143 hco2+    freeze            mco2     h                  1.00e+00    1.00       0.0
2144 ch5+     freeze            mch4     h                  1.00e+00    1.00       0.0
2145 ch4+     freeze            mch4                        1.00e+00    1.00       0.0
2146 nh2      freeze            mnh3                        1.00e+00    0.00       0.0
2147 n        freeze            mnh3                        1.00e+00    0.00       0.0
2148 o        freeze            mh2o                        1.00e+00    0.00       0.0
2149 o2       freeze            mo2                         1.00e+00    0.00       0.0
2150 hs       freeze            mh2s                        1.00e+00    0.00       0.0
2151 cs       freeze            mh2cs                       1.00e+00    0.00       0.0
2152 so       freeze            mso                         1.00e+00    0.00       0.0
2153 h2s      freeze            mh2s                        1.00e+00    0.00       0.0
2154 hcs      freeze            mh2cs                       1.00e+00    0.00       0.0
2155 ocs      freeze            mocs                        1.00e+00    0.00       0.0
2156 so2      freeze            mso2                        1.00e+00    0.00       0.0
2157 s        freeze            mh2s                        1.00e+00    0.00       0.0
2158 ns       freeze            mns                         1.00e+00    0.00       0.0
2159 h2cs     freeze            mh2cs                       1.00e+00    0.00       0.0
2160 s+       freeze            mh2s                        1.00e+00    1.00       0.0
2161 hs+      freeze            mh2s                        1.00e+00    1.00       0.0
2162 cs+      freeze            mcs                         1.00e+00    1.00       0.0
2163 so+      freeze            mso                         1.00e+00    1.00       0.0
2164 hcs+     freeze            mh2cs                       1.00e+00    1.00       0.0
2165 ocs+     freeze            mocs                        1.00e+00    1.00       0.0
2166 no2      freeze            mno2                        1.00e+00    0.00       0.0
2167 ocn      freeze            mocn                        1.00e+00    0.00       0.0
2168 hno      freeze            mhno                        1.00e+00    0.00       0.0
2169 hno+     freeze            mhno                        1.00e+00    1.00       0.0
2170 h2no+    freeze            mhno     h                  1.00e+00    1.00       0.0
2171 o2h+     freeze            mo2      h                  1.00e+00    1.00       0.0
2172 h3co+    freeze            mh2co    h                  1.00e+00    1.00       0.0
2173 h2cn     freeze            mh2cn                       1.00e+00    0.00       0.0
2174 ns+      freeze            mns                         1.00e+00    1.00       0.0
2175 c2h2+    freeze            mc2h2                       1.00e+00    1.00       0.0
2176 h3s+     freeze            mh2s     h                  1.00e+00    1.00       0.0
2177 h2cs+    freeze            mhcs     h                  1.00e+00    1.00       0.0
2178 h2s2+    freeze            mhs2     h                  1.00e+00    1.00       0.0
2179 hs2      freeze            mhs2                        1.00e+00    0.00       0.0
2180 s2       freeze            ms2                         1.00e+00    0.00       0.0
2181 s2+      freeze            ms2                         1.00e+00    1.00       0.0
2182 h3cs+    freeze            mh2cs                       1.00e+00    1.00       0.0
2183 hso+     freeze            mso      h                  1.00e+00    1.00       0.0
2184 so2+     freeze            mso2                        1.00e+00    1.00       0.0
2185 hocs+    freeze            mocs     h                  1.00e+00    1.00       0.0
2186 mg+      freeze            mmg                         1.00e+00    1.00       0.0
2187 mg       freeze            mmg                         1.00e+00    0.00       0.0
2188 nh4+     freeze            mnh3     h                  1.00e+00    1.00       0.0
2189 hcnh+    freeze            mhcn     h                  1.00e+00    1.00       0.0
2190 n2h+     freeze            mn2      h                  1.00e+00    1.00       0.0
2191 hns+     freeze            mns      h                  1.00e+00    1.00       0.0
2192 c3+      freeze            mc2      c                  1.00e+00    1.00       0.0
2193 h2s+     freeze            mh2s                        1.00e+00    1.00       0.0
2194 o2h      freeze            mo2h                        1.00e+00    0.00       0.0
2195 hso2+    freeze            mso2     h                  1.00e+00    1.00       0.0
2196 co       freeze            mch3oh                      1.00e+00    0.00       0.0
2197 hnc      freeze            mhnc                        1.00e+00    0.00       0.0
2198 c2h2     freeze            mc2h2                       1.00e+00    0.00       0.0
2199 ch3cn    freeze            mch3cn                      1.00e+00    0.00       0.0
2200 c2h4     freeze            mc2h4                       1.00e+00    0.00       0.0
2201 c2h5     freeze            mc2h5                       1.00e+00    0.00       0.0
2202 hc3n     freeze            mhc3n                       1.00e+00    0.00       0.0
2203 c2h3     freeze            mc2h3                       1.00e+00    0.00       0.0
2204 ch2co    freeze            mch2co                      1.00e+00    0.00       0.0
2205 c3h5+    freeze            mch3cch  h                  1.00e+00    1.00       0.0
2206 ch3cch   freeze            mch3cch                     1.00e+00    0.00       0.0
2207 c2h5oh   freeze            mc2h5oh  h                  1.00e+00    0.00       0.0
2208 c2h5oh2+ freeze            mc2h5oh  h2                 1.00e+00    1.00       0.0
2209 ch3oh2+  freeze            mch3oh   h                  1.00e+00    1.00       0.0
2210 hcooch3  freeze            mhcooch3                    1.00e+00    0.00       0.0
2211 ch3oh    freeze            mch3oh                      1.00e+00    0.00       0.0
2212 co       freeze            mch4                        1.00e+00    0.00       0.0
2213 s        freeze            mocs                        1.00e+00    0.00       0.0
2214 s        freeze            ms                          1.00e+00    0.00       0.0
2215 c3n      freeze            mhc3n                       1.00e+00    0.00       0.0
2216 c2n2+    freeze            c2n2+                       1.00e+00    0.00       0.0
2217 c4n+     freeze            c4n+                        1.00e+00    0.00       0.0
2218 h5c2o2+  freeze            c2h5oh   o                  1.00e+00    0.00       0.0
2219 co       freeze            mh2co                       1.00e+00    0.00       0.0
2220 co       freeze            mhco                        1.00e+00    0.00       0.0
2221 mch3oh   mco               mhcooch3                    1.00e+00    0.00       0.0
2222 si       freeze            msi                         1.00e+00    0.00       0.0
2223 si       freeze            msih4                       1.00e+00    0.00       0.0
2224 sio      freeze            msio                        1.00e+00    0.00       0.0
2225 sio      freeze            mh2sio                      1.00e+00    0.00       0.0
2226 sih      freeze            msih4                       1.00e+00    0.00       0.0
2227 si+      freeze            msih4                       1.00e+00    1.00       0.0
2228 si+      freeze            msi                         1.00e+00    1.00       0.0
2229 sih+     freeze            msih4                       1.00e+00    1.00       0.0
2230 sih2     freeze            msih4                       1.00e+00    0.00       0.0
2231 sih2+    freeze            msih4                       1.00e+00    1.00       0.0
2232 sih3     freeze            msih4                       1.00e+00    1.00       0.0
2233 sih3+    freeze            msih4                       1.00e+00    1.00       0.0
2234 sih4     freeze            msih4                       1.00e+00    0.00       0.0
2235 sih4+    freeze            msih4                       1.00e+00    1.00       0.0
2236 sic      freeze            msic                        1.00e+00    0.00       0.0
2237 sic2     freeze            msic2                       1.00e+00    0.00       0.0
2238 sic+     freeze            msic                        1.00e+00    1.00       0.0
2239 sic2+    freeze            msic2                       1.00e+00    1.00       0.0
2240 sic3     freeze            msic3                       1.00e+00    0.00       0.0
2241 sic3+    freeze            msic3                       1.00e+00    1.00       0.0
2242 sio+     freeze            msio                        1.00e+00    1.00       0.0
2243 sio+     freeze            mh2sio                      1.00e+00    1.00       0.0
2244 sioh+    freeze            mh2sio                      1.00e+00    1.00       0.0
2245 sis      freeze            msis                        1.00e+00    0.00       0.0
2246 sis+     freeze            msis                        1.00e+00    1.00       0.0
2247 hsis+    freeze            msis     h                  1.00e+00    1.00       0.0
2248 h2sio    freeze            mh2sio                      1.00e+00    0.00       0.0
2249 sih5+    freeze            msih4    h                  1.00e+00    1.00       0.0
2250 msi      ms                msis                        1.00e+00    0.00       0.0
2251 mco      desoh2            co                          1.00e+00    0.00     960.0
2252 mh2o     desoh2            h2o                         1.00e+00    0.00    5770.0
2253 mco2     desoh2            co2                         1.00e+00    0.00    2690.0
2254 mch4     desoh2            ch4                         1.00e+00    0.00    1080.0
2255 mn2      desoh2            n2                          1.00e+00    0.00     710.0
2256 mhcn     desoh2            hcn                         1.00e+00    0.00    4170.0
2257 mc2h     desoh2            c2h                         1.00e+00    0.00    1460.0
2258 mnh3     desoh2            nh3                         1.00e+00    0.00    3080.0
2259 mo2      desoh2            o2                          1.00e+00    0.00    1210.0
2260 mcs      desoh2            cs                          1.00e+00    0.00    2000.0
2261 mso      desoh2            so                          1.00e+00    0.00    2000.0
2262 mh2s     desoh2            h2s                         1.00e+00    0.00    1800.0
