  5.050D+05  1.0000D+04    10.00  3.458D-05  3.661D-12  1.135D-20  9.446D-13  3.170D-11  2.353D-11
  5.100D+05  1.0000D+04    10.00  3.493D-05  3.700D-12  1.193D-20  9.466D-13  3.209D-11  2.341D-11
  5.150D+05  1.0000D+04    10.00  3.529D-05  3.736D-12  1.252D-20  9.485D-13  3.246D-11  2.329D-11
  5.200D+05  1.0000D+04    10.00  3.564D-05  3.770D-12  1.312D-20  9.504D-13  3.283D-11  2.316D-11
  5.250D+05  1.0000D+04    10.00  3.599D-05  3.800D-12  1.372D-20  9.523D-13  3.319D-11  2.303D-11
  5.300D+05  1.0000D+04    10.00  3.633D-05  3.829D-12  1.433D-20  9.543D-13  3.355D-11  2.291D-11
  5.350D+05  1.0000D+04    10.00  3.667D-05  3.854D-12  1.495D-20  9.562D-13  3.390D-11  2.278D-11
  5.400D+05  1.0000D+04    10.00  3.701D-05  3.877D-12  1.557D-20  9.581D-13  3.424D-11  2.266D-11
  5.450D+05  1.0000D+04    10.00  3.735D-05  3.897D-12  1.620D-20  9.601D-13  3.458D-11  2.253D-11
  5.500D+05  1.0000D+04    10.00  3.768D-05  3.916D-12  1.682D-20  9.621D-13  3.491D-11  2.240D-11
  5.550D+05  1.0000D+04    10.00  3.801D-05  3.932D-12  1.745D-20  9.642D-13  3.525D-11  2.228D-11
  5.600D+05  1.0000D+04    10.00  3.834D-05  3.947D-12  1.807D-20  9.664D-13  3.557D-11  2.216D-11
  5.650D+05  1.0000D+04    10.00  3.866D-05  3.960D-12  1.870D-20  9.686D-13  3.590D-11  2.204D-11
  5.700D+05  1.0000D+04    10.00  3.898D-05  3.972D-12  1.932D-20  9.709D-13  3.622D-11  2.193D-11
  5.750D+05  1.0000D+04    10.00  3.930D-05  3.982D-12  1.994D-20  9.733D-13  3.654D-11  2.181D-11
  5.800D+05  1.0000D+04    10.00  3.961D-05  3.991D-12  2.055D-20  9.757D-13  3.686D-11  2.170D-11
  5.850D+05  1.0000D+04    10.00  3.992D-05  3.998D-12  2.117D-20  9.783D-13  3.718D-11  2.159D-11
  5.900D+05  1.0000D+04    10.00  4.023D-05  4.005D-12  2.177D-20  9.809D-13  3.750D-11  2.148D-11
  5.950D+05  1.0000D+04    10.00  4.054D-05  4.010D-12  2.238D-20  9.836D-13  3.782D-11  2.138D-11
  6.000D+05  1.0000D+04    10.00  4.084D-05  4.014D-12  2.297D-20  9.864D-13  3.814D-11  2.127D-11
  6.050D+05  1.0000D+04    10.00  4.114D-05  4.018D-12  2.356D-20  9.893D-13  3.846D-11  2.117D-11
  6.100D+05  1.0000D+04    10.00  4.144D-05  4.020D-12  2.414D-20  9.923D-13  3.877D-11  2.108D-11
  6.150D+05  1.0000D+04    10.00  4.173D-05  4.023D-12  2.472D-20  9.954D-13  3.910D-11  2.098D-11
  6.200D+05  1.0000D+04    10.00  4.202D-05  4.024D-12  2.529D-20  9.986D-13  3.942D-11  2.089D-11
