 148   18   12   7.9350e-11   8.2790e-11   8.4980e-11   8.7270e-11   8.6290e-11   7.9870e-11   7.3630e-11   6.8640e-11   6.4710e-11   6.1580e-11
 149   18   13   1.3220e-10   1.2530e-10   1.2100e-10   1.1330e-10   1.0610e-10   9.3910e-11   8.5980e-11   8.0390e-11   7.6250e-11   7.3080e-11
 150   18   14   1.1430e-10   1.2070e-10   1.2530e-10   1.3320e-10   1.3620e-10   1.3190e-10   1.2440e-10   1.1750e-10   1.1170e-10   1.0700e-10
 151   18   15   1.7680e-10   1.7600e-10   1.7610e-10   1.7510e-10   1.7100e-10   1.5790e-10   1.4690e-10   1.3850e-10   1.3210e-10   1.2710e-10
 152   18   16   2.2190e-10   2.2120e-10   2.2060e-10   2.2240e-10   2.2580e-10   2.2600e-10   2.2030e-10   2.1350e-10   2.0720e-10   2.0190e-10
 153   18   17   2.4890e-10   2.4390e-10   2.4180e-10   2.3820e-10   2.3350e-10   2.1940e-10   2.0660e-10   1.9650e-10   1.8870e-10   1.8260e-10
 154   19    1   8.1140e-13   7.3660e-13   6.9100e-13   6.1690e-13   5.6750e-13   5.1380e-13   4.9790e-13   4.9780e-13   5.0540e-13   5.1670e-13
 155   19    2   1.9600e-12   1.7930e-12   1.6890e-12   1.5140e-12   1.3870e-12   1.2260e-12   1.1550e-12   1.1210e-12   1.1050e-12   1.0980e-12
 156   19    3   5.0300e-12   4.6150e-12   4.3510e-12   3.9040e-12   3.5860e-12   3.1980e-12   3.0410e-12   2.9820e-12   2.9740e-12   2.9910e-12
 157   19    4   5.5570e-12   5.2000e-12   4.9550e-12   4.4990e-12   4.1160e-12   3.5460e-12   3.2390e-12   3.0540e-12   2.9350e-12   2.8540e-12
 158   19    5   1.2700e-11   1.1880e-11   1.1320e-11   1.0300e-11   9.4940e-12   8.3430e-12   7.7480e-12   7.4110e-12   7.2120e-12   7.0930e-12
 159   19    6   9.5980e-12   9.4080e-12   9.2050e-12   8.6740e-12   8.0340e-12   6.8240e-12   6.0720e-12   5.5840e-12   5.2560e-12   5.0330e-12
 160   19    7   2.6280e-11   2.5140e-11   2.4270e-11   2.2500e-11   2.0870e-11   1.8200e-11   1.6600e-11   1.5550e-11   1.4820e-11   1.4300e-11
 161   19    8   1.2270e-11   1.2740e-11   1.2920e-11   1.2890e-11   1.2270e-11   1.0530e-11   9.3300e-12   8.5560e-12   8.0570e-12   7.7410e-12
 162   19    9   4.1770e-11   4.1290e-11   4.0750e-11   3.9270e-11   3.7280e-11   3.3000e-11   2.9980e-11   2.7830e-11   2.6230e-11   2.5020e-11
 163   19   10   1.8520e-11   1.9130e-11   1.9470e-11   1.9660e-11   1.8870e-11   1.6430e-11   1.4770e-11   1.3770e-11   1.3180e-11   1.2850e-11
 164   19   11   5.6720e-11   5.7330e-11   5.7550e-11   5.7340e-11   5.5840e-11   5.0970e-11   4.6830e-11   4.3640e-11   4.1160e-11   3.9210e-11
 165   19   12   5.0970e-11   4.8530e-11   4.7200e-11   4.4740e-11   4.2050e-11   3.6980e-11   3.3900e-11   3.2010e-11   3.0810e-11   3.0030e-11
 166   19   13   8.5730e-11   8.8250e-11   8.9610e-11   9.0830e-11   8.9380e-11   8.2510e-11   7.6060e-11   7.0910e-11   6.6860e-11   6.3620e-11
 167   19   14   1.2400e-10   1.1810e-10   1.1480e-10   1.0870e-10   1.0240e-10   9.0840e-11   8.3290e-11   7.8030e-11   7.4180e-11   7.1260e-11
 168   19   15   1.2220e-10   1.2570e-10   1.2870e-10   1.3470e-10   1.3730e-10   1.3330e-10   1.2600e-10   1.1930e-10   1.1350e-10   1.0880e-10
 169   19   16   1.6650e-10   1.6660e-10   1.6750e-10   1.6810e-10   1.6520e-10   1.5330e-10   1.4280e-10   1.3470e-10   1.2860e-10   1.2380e-10
 170   19   17   2.3790e-10   2.3190e-10   2.2910e-10   2.2760e-10   2.2920e-10   2.2860e-10   2.2280e-10   2.1600e-10   2.0970e-10   2.0440e-10
 171   19   18   2.2030e-10   2.2570e-10   2.2770e-10   2.2880e-10   2.2670e-10   2.1500e-10   2.0280e-10   1.9300e-10   1.8530e-10   1.7930e-10
