!Molecule
HCl rotation-hyperfine spectrum from JPL, version 3 of May 2012                                                                
!Molecular weight
36.0  
!Number of energy levels
          40
!Level + energy (cm^-1) + weight + quantum numbers J, F
    1     0.000000000   1.3  '0  1.5'
 150   18   14 1.08e-11 1.05e-11 1.04e-11 1.05e-11 1.13e-11 1.21e-11 5.30e-13 5.97e-13 
 151   18   15 6.78e-13 5.45e-13 4.65e-13 3.97e-13 3.75e-13 3.79e-13 4.67e-13 2.45e-12 
 152   18   16 1.77e-12 1.62e-12 1.53e-12 1.48e-12 1.53e-12 1.60e-12 2.03e-12 1.20e-11 
 153   18   17 1.90e-11 1.97e-11 1.91e-11 1.76e-11 1.59e-11 1.50e-11 1.28e-11 3.53e-09 
 154   19    1 2.37e-13 2.36e-13 2.38e-13 2.50e-13 2.81e-13 3.10e-13 1.68e-12 2.06e-12 
 155   19    2 5.88e-14 5.28e-14 4.97e-14 4.76e-14 4.83e-14 4.95e-14 5.62e-14 6.39e-14 
 156   19    3 7.46e-13 7.28e-13 7.39e-13 8.04e-13 9.62e-13 1.09e-12 1.91e-12 2.76e-12 
 157   19    4 4.47e-14 4.27e-14 4.20e-14 4.23e-14 4.45e-14 4.63e-14 5.41e-14 6.20e-14 
 158   19    5 3.58e-13 2.91e-13 2.47e-13 2.08e-13 1.97e-13 2.03e-13 3.03e-13 4.86e-13 
 159   19    6 1.16e-13 9.24e-14 7.84e-14 6.74e-14 6.65e-14 7.03e-14 1.14e-13 1.84e-13 
 160   19    7 6.82e-12 6.90e-12 6.98e-12 7.24e-12 7.76e-12 8.14e-12 9.84e-12 1.10e-11 
 161   19    8 3.68e-14 2.81e-14 2.31e-14 1.94e-14 1.94e-14 2.10e-14 3.72e-14 5.84e-14 
 162   19    9 2.49e-13 2.33e-13 2.29e-13 2.46e-13 2.90e-13 3.24e-13 5.45e-13 7.99e-13 
 163   19   10 5.72e-14 5.16e-14 4.97e-14 5.19e-14 5.89e-14 6.43e-14 9.96e-14 1.47e-13 
 164   19   11 1.92e-12 2.06e-12 2.23e-12 2.67e-12 3.47e-12 4.08e-12 8.03e-12 1.30e-11 
 165   19   12 1.80e-14 1.60e-14 1.51e-14 1.52e-14 1.66e-14 1.77e-14 2.78e-14 4.85e-14 
 166   19   13 1.61e-12 1.43e-12 1.33e-12 1.26e-12 1.28e-12 1.33e-12 1.94e-13 2.56e-13 
 167   19   14 3.61e-13 2.78e-13 2.27e-13 1.83e-13 1.64e-13 1.62e-13 2.21e-11 2.83e-11 
 168   19   15 1.44e-11 1.39e-11 1.36e-11 1.37e-11 1.47e-11 1.57e-11 5.30e-13 2.95e-14 
 169   19   16 1.39e-13 9.45e-14 6.76e-14 4.28e-14 2.92e-14 2.53e-14 2.21e-14 7.08e-12 
 170   19   17 1.17e-11 1.21e-11 1.16e-11 1.06e-11 9.43e-12 8.90e-12 7.51e-12 4.39e-13 
 171   19   18 1.29e-12 1.22e-12 1.05e-12 8.25e-13 6.59e-13 5.94e-13 4.58e-13 8.74e-13 
 172   20    1 2.37e-13 2.36e-13 2.38e-13 2.50e-13 2.81e-13 3.10e-13 6.66e-13 8.50e-13 
 173   20    2 2.65e-13 2.55e-13 2.56e-13 2.76e-13 3.28e-13 3.72e-13 6.48e-13 9.40e-13 
 174   20    3 1.47e-13 1.39e-13 1.37e-13 1.40e-13 1.51e-13 1.61e-13 2.17e-13 2.75e-13 
 175   20    4 4.38e-13 4.29e-13 4.37e-13 4.79e-13 5.76e-13 6.56e-13 1.15e-12 1.67e-12 
 176   20    5 8.75e-13 8.20e-13 7.86e-13 7.71e-13 8.02e-13 8.38e-13 1.07e-12 1.35e-12 
 177   20    6 2.66e-12 2.66e-12 2.67e-12 2.74e-12 2.93e-12 3.07e-12 3.72e-12 4.23e-12 
 178   20    7 2.35e-13 1.93e-13 1.67e-13 1.48e-13 1.49e-13 1.58e-13 2.44e-13 3.67e-13 
 179   20    8 3.56e-12 3.64e-12 3.71e-12 3.87e-12 4.16e-12 4.37e-12 5.26e-12 5.83e-12 
 180   20    9 2.07e-13 1.96e-13 1.96e-13 2.14e-13 2.55e-13 2.88e-13 4.91e-13 7.31e-13 
 181   20   10 6.36e-13 6.49e-13 6.81e-13 7.87e-13 9.93e-13 1.15e-12 2.18e-12 3.44e-12 
 182   20   11 6.03e-14 5.41e-14 5.18e-14 5.33e-14 5.95e-14 6.45e-14 1.02e-13 1.66e-13 
 183   20   12 1.34e-12 1.46e-12 1.60e-12 1.93e-12 2.53e-12 2.98e-12 5.93e-12 9.64e-12 
 184   20   13 8.27e-13 6.87e-13 6.04e-13 5.35e-13 5.19e-13 5.31e-13 4.21e-12 5.23e-12 
 185   20   14 3.29e-12 3.06e-12 2.93e-12 2.88e-12 3.02e-12 3.18e-12 5.30e-13 8.99e-14 
 186   20   15 3.02e-13 2.10e-13 1.54e-13 1.03e-13 7.64e-14 6.91e-14 6.81e-14 2.45e-11 
 187   20   16 1.21e-11 1.18e-11 1.16e-11 1.17e-11 1.26e-11 1.34e-11 1.90e-11 8.47e-13 
 188   20   17 2.26e-12 2.17e-12 1.89e-12 1.52e-12 1.24e-12 1.12e-12 8.79e-13 1.17e-11 
 189   20   18 1.87e-11 1.93e-11 1.88e-11 1.72e-11 1.55e-11 1.46e-11 1.24e-11 8.74e-13 
 190   20   19 6.64e-13 5.94e-13 4.59e-13 3.09e-13 2.16e-13 1.83e-13 1.16e-13 1.06e-13 
!Collision partner 2
3 oH2-HCl from Lanza et al 2014
!Number of transitions
190
!Number of temperatures
8
!Collision temperatures
10  20  30  50  80  100  200  300
!Transition + up + low + coll.rates (cm^3/s) 
   1    2    1 1.53e-10 1.65e-10 1.70e-10 1.69e-10 1.60e-10 1.53e-10 1.28e-10 1.13e-10 
   2    3    1 1.53e-10 1.65e-10 1.70e-10 1.69e-10 1.60e-10 1.53e-10 1.28e-10 1.13e-10 
   3    3    2 2.70e-10 2.89e-10 3.09e-10 3.55e-10 4.24e-10 4.63e-10 5.91e-10 6.56e-10 
   4    4    1 1.53e-10 1.65e-10 1.70e-10 1.69e-10 1.60e-10 1.53e-10 1.28e-10 1.13e-10 
   5    4    2 3.61e-10 3.87e-10 4.19e-10 4.96e-10 6.07e-10 6.71e-10 8.79e-10 9.86e-10 
   6    4    3 3.29e-10 3.51e-10 3.70e-10 4.15e-10 4.82e-10 5.20e-10 6.44e-10 7.06e-10 
   7    5    1 3.33e-11 3.57e-11 3.82e-11 4.27e-11 4.80e-11 5.07e-11 5.84e-11 6.15e-11 
   8    5    2 2.73e-11 3.20e-11 3.52e-11 3.90e-11 4.19e-11 4.29e-11 4.47e-11 4.48e-11 
   9    5    3 4.22e-11 4.90e-11 5.29e-11 5.69e-11 5.92e-11 5.98e-11 5.96e-11 5.86e-11 
  10    5    4 1.58e-11 1.83e-11 1.96e-11 2.08e-11 2.13e-11 2.13e-11 2.06e-11 1.99e-11 
  11    6    1 3.33e-11 3.57e-11 3.82e-11 4.27e-11 4.80e-11 5.07e-11 5.84e-11 6.15e-11 
  12    6    2 3.11e-11 3.64e-11 3.97e-11 4.34e-11 4.59e-11 4.66e-11 4.71e-11 4.65e-11 
  13    6    3 3.66e-11 4.22e-11 4.53e-11 4.82e-11 4.98e-11 5.02e-11 5.02e-11 4.96e-11 
  14    6    4 1.76e-11 2.07e-11 2.27e-11 2.51e-11 2.67e-11 2.72e-11 2.76e-11 2.73e-11 
  15    6    5 3.40e-10 3.56e-10 3.86e-10 4.63e-10 5.72e-10 6.32e-10 8.20e-10 9.12e-10 
  16    7    1 3.33e-11 3.57e-11 3.82e-11 4.27e-11 4.80e-11 5.07e-11 5.84e-11 6.15e-11 
  17    7    2 2.63e-11 3.04e-11 3.26e-11 3.47e-11 3.56e-11 3.58e-11 3.54e-11 3.46e-11 
  18    7    3 4.85e-11 5.69e-11 6.23e-11 6.84e-11 7.26e-11 7.40e-11 7.51e-11 7.41e-11 
  19    7    4 1.04e-11 1.20e-11 1.28e-11 1.36e-11 1.41e-11 1.43e-11 1.45e-11 1.45e-11 
  20    7    5 2.10e-10 2.20e-10 2.36e-10 2.75e-10 3.31e-10 3.62e-10 4.58e-10 5.05e-10 
  21    7    6 4.79e-11 5.08e-11 5.27e-11 5.65e-11 6.15e-11 6.43e-11 7.32e-11 7.75e-11 
  22    8    1 3.33e-11 3.57e-11 3.82e-11 4.27e-11 4.80e-11 5.07e-11 5.84e-11 6.15e-11 
  23    8    2 3.47e-11 4.03e-11 4.36e-11 4.66e-11 4.81e-11 4.82e-11 4.69e-11 4.52e-11 
  24    8    3 3.27e-11 3.76e-11 4.02e-11 4.27e-11 4.42e-11 4.46e-11 4.52e-11 4.50e-11 
  25    8    4 1.79e-11 2.13e-11 2.39e-11 2.73e-11 3.01e-11 3.12e-11 3.29e-11 3.30e-11 
  26    8    5 1.70e-10 1.79e-10 1.89e-10 2.12e-10 2.44e-10 2.61e-10 3.15e-10 3.40e-10 
  27    8    6 4.31e-10 4.50e-10 4.91e-10 5.97e-10 7.47e-10 8.30e-10 1.09e-09 1.21e-09 
  28    8    7 4.31e-11 4.66e-11 4.69e-11 4.52e-11 4.24e-11 4.09e-11 3.68e-11 3.55e-11 
  29    9    1 1.08e-11 1.07e-11 1.06e-11 1.04e-11 1.04e-11 1.05e-11 1.10e-11 1.16e-11 
  30    9    2 9.86e-12 1.05e-11 1.11e-11 1.24e-11 1.44e-11 1.56e-11 2.07e-11 2.44e-11 
  31    9    3 1.28e-11 1.37e-11 1.45e-11 1.62e-11 1.86e-11 2.02e-11 2.64e-11 3.08e-11 
  32    9    4 3.76e-12 4.01e-12 4.25e-12 4.74e-12 5.42e-12 5.85e-12 7.55e-12 8.73e-12 
  33    9    5 1.51e-11 1.69e-11 1.84e-11 2.10e-11 2.41e-11 2.59e-11 3.22e-11 3.60e-11 
  34    9    6 9.53e-12 1.08e-11 1.17e-11 1.31e-11 1.46e-11 1.54e-11 1.81e-11 1.95e-11 
  35    9    7 1.70e-11 1.91e-11 2.07e-11 2.31e-11 2.59e-11 2.74e-11 3.23e-11 3.51e-11 
  36    9    8 3.33e-12 3.67e-12 3.93e-12 4.34e-12 4.81e-12 5.07e-12 5.93e-12 6.42e-12 
  37   10    1 1.08e-11 1.07e-11 1.06e-11 1.04e-11 1.04e-11 1.05e-11 1.10e-11 1.16e-11 
  38   10    2 1.05e-11 1.12e-11 1.19e-11 1.32e-11 1.51e-11 1.63e-11 2.14e-11 2.49e-11 
  39   10    3 1.00e-11 1.07e-11 1.14e-11 1.28e-11 1.49e-11 1.63e-11 2.17e-11 2.55e-11 
  40   10    4 5.92e-12 6.32e-12 6.68e-12 7.38e-12 8.40e-12 9.04e-12 1.16e-11 1.35e-11 
  41   10    5 1.56e-11 1.77e-11 1.93e-11 2.17e-11 2.45e-11 2.60e-11 3.09e-11 3.37e-11 
  42   10    6 1.17e-11 1.33e-11 1.45e-11 1.67e-11 1.93e-11 2.08e-11 2.60e-11 2.91e-11 
  43   10    7 1.03e-11 1.09e-11 1.14e-11 1.23e-11 1.35e-11 1.42e-11 1.66e-11 1.81e-11 
  44   10    8 7.43e-12 8.64e-12 9.50e-12 1.08e-11 1.21e-11 1.28e-11 1.50e-11 1.61e-11 
  45   10    9 2.58e-10 2.70e-10 2.92e-10 3.47e-10 4.23e-10 4.65e-10 5.91e-10 6.50e-10 
  46   11    1 1.08e-11 1.07e-11 1.06e-11 1.04e-11 1.04e-11 1.05e-11 1.10e-11 1.16e-11 
  47   11    2 6.54e-12 6.96e-12 7.41e-12 8.32e-12 9.67e-12 1.05e-11 1.39e-11 1.63e-11 
  48   11    3 1.74e-11 1.85e-11 1.96e-11 2.17e-11 2.48e-11 2.68e-11 3.47e-11 4.04e-11 
  49   11    4 2.54e-12 2.69e-12 2.88e-12 3.30e-12 3.95e-12 4.36e-12 6.07e-12 7.27e-12 
  50   11    5 1.14e-11 1.27e-11 1.37e-11 1.52e-11 1.69e-11 1.78e-11 2.08e-11 2.25e-11 
  51   11    6 4.21e-12 4.32e-12 4.44e-12 4.70e-12 5.07e-12 5.30e-12 6.18e-12 6.79e-12 
  52   11    7 2.79e-11 3.21e-11 3.52e-11 4.03e-11 4.61e-11 4.92e-11 5.99e-11 6.59e-11 
  53   11    8 1.49e-12 1.40e-12 1.37e-12 1.36e-12 1.40e-12 1.44e-12 1.67e-12 1.88e-12 
  54   11    9 1.60e-10 1.68e-10 1.79e-10 2.07e-10 2.44e-10 2.65e-10 3.27e-10 3.56e-10 
  55   11   10 2.78e-11 2.95e-11 3.01e-11 3.08e-11 3.15e-11 3.20e-11 3.33e-11 3.39e-11 
  56   12    1 1.08e-11 1.07e-11 1.06e-11 1.04e-11 1.04e-11 1.05e-11 1.10e-11 1.16e-11 
  57   12    2 9.91e-12 1.06e-11 1.12e-11 1.24e-11 1.41e-11 1.51e-11 1.93e-11 2.22e-11 
  58   12    3 8.42e-12 8.94e-12 9.55e-12 1.09e-11 1.29e-11 1.41e-11 1.93e-11 2.29e-11 
  59   12    4 8.13e-12 8.66e-12 9.15e-12 1.01e-11 1.15e-11 1.24e-11 1.61e-11 1.88e-11 
  60   12    5 1.23e-11 1.38e-11 1.50e-11 1.67e-11 1.86e-11 1.96e-11 2.30e-11 2.49e-11 
  61   12    6 1.59e-11 1.84e-11 2.03e-11 2.32e-11 2.63e-11 2.80e-11 3.34e-11 3.63e-11 
  62   12    7 6.84e-12 6.68e-12 6.68e-12 6.84e-12 7.21e-12 7.47e-12 8.69e-12 9.68e-12 
  63   12    8 9.95e-12 1.15e-11 1.28e-11 1.48e-11 1.73e-11 1.86e-11 2.34e-11 2.62e-11 
  64   12    9 7.42e-11 7.88e-11 8.08e-11 8.39e-11 8.76e-11 8.97e-11 9.56e-11 9.79e-11 
  65   12   10 2.99e-10 3.13e-10 3.38e-10 4.01e-10 4.87e-10 5.35e-10 6.78e-10 7.45e-10 
  66   12   11 1.32e-11 1.41e-11 1.39e-11 1.30e-11 1.18e-11 1.13e-11 9.84e-12 9.41e-12 
  67   13    1 4.93e-13 4.86e-13 5.06e-13 1.89e-10 2.20e-10 2.37e-10 3.36e-10 3.65e-10 
  68   13    2 3.74e-12 3.67e-12 3.66e-12 3.73e-12 3.93e-12 4.09e-12 4.89e-12 5.56e-12 
  69   13    3 5.42e-12 5.27e-12 5.22e-12 5.27e-12 5.51e-12 5.71e-12 6.77e-12 7.69e-12 
  70   13    4 1.65e-12 1.58e-12 1.55e-12 1.55e-12 1.60e-12 1.65e-12 1.94e-12 2.19e-12 
  71   13    5 6.42e-12 6.84e-12 7.24e-12 8.10e-12 9.53e-12 1.05e-11 1.55e-11 2.00e-11 
  72   13    6 2.64e-12 2.82e-12 2.99e-12 3.38e-12 4.03e-12 4.48e-12 6.65e-12 8.49e-12 
  73   13    7 5.71e-12 6.08e-12 6.45e-12 7.27e-12 8.64e-12 9.60e-12 1.43e-11 1.83e-11 
  74   13    8 8.10e-13 8.41e-13 8.83e-13 9.93e-13 1.19e-12 1.33e-12 2.00e-12 2.57e-12 
  75   13    9 1.54e-11 1.66e-11 1.75e-11 1.93e-11 2.21e-11 2.39e-11 3.19e-11 3.78e-11 
  76   13   10 7.30e-12 7.78e-12 8.16e-12 8.92e-12 1.00e-11 1.07e-11 1.36e-11 1.56e-11 
  77   13   11 1.09e-11 1.13e-11 1.17e-11 1.27e-11 1.41e-11 1.51e-11 1.91e-11 2.20e-11 
  78   13   12 2.45e-12 2.37e-12 2.36e-12 2.42e-12 2.61e-12 2.74e-12 1.68e-12 3.79e-12 
  79   14    1 4.93e-13 8.70e-10 5.06e-13 2.65e-11 2.64e-11 2.63e-11 2.31e-09 2.57e-09 
  80   14    2 3.96e-12 3.90e-12 3.89e-12 3.96e-12 4.17e-12 4.34e-12 5.18e-12 5.89e-12 
  81   14    3 4.74e-12 4.56e-12 4.48e-12 4.48e-12 4.65e-12 4.81e-12 5.68e-12 6.46e-12 
  82   14    4 2.11e-12 2.07e-12 2.07e-12 2.10e-12 2.21e-12 2.29e-12 2.73e-12 3.09e-12 
  83   14    5 5.49e-12 5.87e-12 6.24e-12 7.02e-12 8.32e-12 9.22e-12 1.36e-11 1.75e-11 
  84   14    6 5.08e-12 5.43e-12 5.75e-12 6.46e-12 7.61e-12 8.43e-12 1.24e-11 1.60e-11 
  85   14    7 2.89e-12 2.98e-12 3.11e-12 3.47e-12 4.11e-12 4.57e-12 6.84e-12 8.80e-12 
  86   14    8 2.13e-12 2.31e-12 2.47e-12 2.81e-12 3.35e-12 3.73e-12 5.53e-12 7.04e-12 
  87   14    9 1.11e-11 1.19e-11 1.25e-11 1.37e-11 1.55e-11 1.67e-11 2.14e-11 2.47e-11 
  88   14   10 1.31e-11 1.40e-11 1.48e-11 1.63e-11 1.85e-11 2.00e-11 2.67e-11 3.18e-11 
  89   14   11 4.58e-12 4.39e-12 4.36e-12 4.48e-12 4.83e-12 5.09e-12 6.29e-12 7.26e-12 
  90   14   12 7.19e-12 7.70e-12 8.11e-12 8.87e-12 9.99e-12 1.07e-11 1.68e-12 1.54e-11 
  91   14   13 1.99e-10 2.09e-10 2.24e-10 2.60e-10 3.11e-10 3.38e-10 1.35e-11 2.60e-12 
  92   15    1 4.93e-13 4.86e-13 5.06e-13 1.54e-09 1.95e-09 2.17e-09 1.74e-11 1.73e-11 
  93   15    2 3.08e-12 2.95e-12 2.89e-12 2.87e-12 2.97e-12 3.06e-12 3.60e-12 4.09e-12 
  94   15    3 6.39e-12 6.32e-12 6.32e-12 6.45e-12 6.80e-12 7.08e-12 8.46e-12 9.59e-12 
  95   15    4 1.33e-12 1.27e-12 1.24e-12 1.23e-12 1.27e-12 1.31e-12 1.54e-12 1.76e-12 
  96   15    5 3.15e-12 3.32e-12 3.51e-12 3.96e-12 4.72e-12 5.26e-12 7.85e-12 1.00e-11 
  97   15    6 9.16e-13 9.00e-13 9.19e-13 1.01e-12 1.19e-12 1.32e-12 1.99e-12 2.59e-12 
  98   15    7 1.13e-11 1.21e-11 1.29e-11 1.46e-11 1.72e-11 1.91e-11 2.82e-11 3.61e-11 
  99   15    8 2.57e-13 2.27e-13 2.18e-13 2.24e-13 2.52e-13 2.76e-13 4.20e-13 5.66e-13 
 100   15    9 7.62e-12 7.86e-12 8.12e-12 8.72e-12 9.68e-12 1.03e-11 1.29e-11 1.48e-11 
 101   15   10 2.23e-12 2.07e-12 2.01e-12 2.02e-12 2.14e-12 2.24e-12 2.75e-12 3.18e-12 
 102   15   11 2.55e-11 2.76e-11 2.92e-11 3.22e-11 3.66e-11 3.95e-11 5.17e-11 6.06e-11 
 103   15   12 6.88e-13 5.57e-13 4.97e-13 4.53e-13 4.47e-13 4.58e-13 1.68e-12 2.60e-12 
 104   15   13 1.24e-10 1.31e-10 1.39e-10 1.58e-10 1.83e-10 1.97e-10 5.72e-13 7.24e-13 
 105   15   14 1.66e-11 1.76e-11 1.78e-11 1.77e-11 1.76e-11 1.75e-11 2.39e-10 2.58e-10 
 106   16    1 4.93e-13 4.86e-13 5.06e-13 4.21e-12 3.75e-12 3.53e-12 4.35e-10 4.73e-10 
 107   16    2 3.94e-12 3.84e-12 3.81e-12 3.85e-12 4.03e-12 4.17e-12 4.94e-12 5.59e-12 
 108   16    3 4.28e-12 4.09e-12 4.00e-12 3.98e-12 4.12e-12 4.25e-12 5.01e-12 5.72e-12 
 109   16    4 2.58e-12 2.60e-12 2.62e-12 2.71e-12 2.89e-12 3.02e-12 3.65e-12 4.14e-12 
 110   16    5 3.74e-12 3.97e-12 4.21e-12 4.76e-12 5.68e-12 6.32e-12 9.44e-12 1.21e-11 
 111   16    6 5.70e-12 6.16e-12 6.58e-12 7.44e-12 8.83e-12 9.80e-12 1.45e-11 1.85e-11 
 112   16    7 1.50e-12 1.43e-12 1.44e-12 1.55e-12 1.80e-12 1.99e-12 3.01e-12 3.94e-12 
 113   16    8 4.65e-12 5.02e-12 5.34e-12 6.01e-12 7.08e-12 7.83e-12 1.15e-11 1.48e-11 
 114   16    9 5.98e-12 5.96e-12 6.03e-12 6.32e-12 6.90e-12 7.29e-12 9.01e-12 1.03e-11 
 115   16   10 1.22e-11 1.31e-11 1.38e-11 1.52e-11 1.71e-11 1.84e-11 2.35e-11 2.70e-11 
 116   16   11 2.04e-12 1.72e-12 1.58e-12 1.49e-12 1.51e-12 1.56e-12 1.94e-12 2.38e-12 
 117   16   12 1.58e-11 1.73e-11 1.84e-11 2.04e-11 2.33e-11 2.53e-11 1.68e-12 3.96e-11 
 118   16   13 3.70e-11 3.94e-11 3.99e-11 4.01e-11 4.01e-11 4.02e-11 3.35e-11 2.60e-12 
 119   16   14 2.12e-10 2.23e-10 2.38e-10 2.75e-10 3.26e-10 3.53e-10 4.03e-11 4.02e-11 
 120   16   15 4.48e-12 4.78e-12 4.62e-12 5.82e-13 1.78e-09 1.98e-09 2.98e-12 2.82e-12 
 121   17    1 6.08e-13 6.16e-13 1.48e-12 1.42e-12 1.44e-12 1.49e-12 1.26e-11 1.48e-11 
 122   17    2 4.22e-13 4.11e-13 4.15e-13 4.48e-13 5.25e-13 5.90e-13 1.00e-12 1.47e-12 
 123   17    3 5.41e-13 5.22e-13 5.26e-13 5.67e-13 6.68e-13 7.54e-13 1.30e-12 1.93e-12 
 124   17    4 1.46e-13 1.39e-13 1.39e-13 1.49e-13 1.75e-13 1.98e-13 3.47e-13 5.17e-13 
 125   17    5 2.73e-12 2.71e-12 2.74e-12 2.88e-12 3.16e-12 3.36e-12 4.41e-12 5.30e-12 
 126   17    6 1.36e-12 1.31e-12 1.30e-12 1.33e-12 1.43e-12 1.51e-12 1.95e-12 2.34e-12 
 127   17    7 3.00e-12 2.90e-12 2.89e-12 2.96e-12 3.19e-12 3.37e-12 4.34e-12 5.19e-12 
 128   17    8 4.11e-13 3.77e-13 3.62e-13 3.56e-13 3.71e-13 3.87e-13 4.84e-13 5.84e-13 
 129   17    9 4.66e-12 4.99e-12 5.32e-12 6.05e-12 7.34e-12 8.30e-12 1.36e-11 1.91e-11 
 130   17   10 1.54e-12 1.60e-12 1.68e-12 1.90e-12 2.30e-12 2.60e-12 4.26e-12 5.92e-12 
 131   17   11 2.66e-12 2.75e-12 2.88e-12 3.23e-12 3.90e-12 4.40e-12 1.08e-12 1.00e-11 
 132   17   12 4.26e-13 3.99e-13 3.96e-13 4.23e-13 4.96e-13 5.56e-13 7.21e-12 1.45e-12 
 133   17   13 1.92e-11 2.01e-11 2.07e-11 2.21e-11 2.44e-11 2.61e-11 9.02e-13 1.26e-12 
 134   17   14 6.64e-12 6.58e-12 6.63e-12 6.91e-12 7.53e-12 8.00e-12 3.44e-11 4.14e-11 
 135   17   15 8.73e-12 8.47e-12 8.44e-12 8.68e-12 9.38e-12 9.92e-12 1.02e-11 1.20e-11 
 136   17   16 1.85e-12 1.60e-12 6.29e-13 6.66e-13 1.80e-09 2.01e-09 1.78e-12 2.06e-12 
 137   18    1 6.08e-13 6.16e-13 6.29e-13 6.66e-13 7.48e-12 7.93e-12 2.89e-12 3.38e-12 
 138   18    2 4.14e-13 4.03e-13 4.08e-13 4.41e-13 5.20e-13 5.86e-13 1.01e-12 1.48e-12 
 139   18    3 5.11e-13 4.90e-13 4.92e-13 5.26e-13 6.16e-13 6.93e-13 1.18e-12 1.73e-12 
 140   18    4 1.84e-13 1.78e-13 1.80e-13 1.96e-13 2.33e-13 2.63e-13 4.64e-13 6.95e-13 
 141   18    5 2.67e-12 2.63e-12 2.64e-12 2.74e-12 2.99e-12 3.17e-12 4.12e-12 4.95e-12 
 142   18    6 2.12e-12 2.10e-12 2.12e-12 2.22e-12 2.42e-12 2.58e-12 3.33e-12 3.98e-12 
 143   18    7 1.62e-12 1.51e-12 1.48e-12 1.49e-12 1.58e-12 1.67e-12 2.16e-12 2.66e-12 
 144   18    8 1.08e-12 1.05e-12 1.05e-12 1.07e-12 1.16e-12 1.22e-12 1.55e-12 1.84e-12 
 145   18    9 2.85e-12 3.02e-12 3.19e-12 3.61e-12 4.38e-12 4.96e-12 8.14e-12 1.13e-11 
 146   18   10 3.96e-12 4.23e-12 4.50e-12 5.11e-12 6.19e-12 7.00e-12 1.15e-11 1.61e-11 
 147   18   11 9.99e-13 9.62e-13 9.70e-13 1.05e-12 1.25e-12 1.40e-12 1.08e-12 3.17e-12 
 148   18   12 1.47e-12 1.54e-12 1.62e-12 1.82e-12 2.21e-12 2.50e-12 2.28e-12 1.45e-12 
 149   18   13 9.64e-12 9.66e-12 9.79e-12 1.02e-11 1.12e-11 1.19e-11 4.10e-12 5.68e-12 
 150   18   14 1.72e-11 1.80e-11 1.85e-11 1.97e-11 2.18e-11 2.33e-11 1.54e-11 1.81e-11 
 151   18   15 2.88e-12 2.50e-12 2.33e-12 2.24e-12 2.30e-12 2.38e-12 3.07e-11 3.70e-11 
 152   18   16 6.70e-12 6.61e-12 6.63e-12 6.88e-12 2.34e-10 2.52e-10 1.01e-11 1.18e-11 
 153   18   17 1.55e-10 1.63e-10 1.74e-10 1.99e-10 7.35e-13 7.87e-13 3.08e-10 3.33e-10 
 154   19    1 6.08e-13 6.16e-13 2.56e-13 2.06e-13 1.84e-13 1.81e-13 4.87e-11 5.82e-11 
 155   19    2 3.11e-13 2.96e-13 2.96e-13 3.16e-13 3.71e-13 4.17e-13 7.16e-13 1.05e-12 
 156   19    3 6.21e-13 6.06e-13 6.15e-13 6.67e-13 7.90e-13 8.93e-13 1.55e-12 2.31e-12 
 157   19    4 1.77e-13 1.69e-13 1.69e-13 1.80e-13 2.08e-13 2.32e-13 3.83e-13 5.48e-13 
 158   19    5 1.67e-12 1.59e-12 1.56e-12 1.57e-12 1.67e-12 1.76e-12 2.25e-12 2.72e-12 
 159   19    6 4.74e-13 4.21e-13 4.00e-13 3.90e-13 4.09e-13 4.30e-13 5.74e-13 7.43e-13 
 160   19    7 5.22e-12 5.18e-12 5.23e-12 5.46e-12 5.96e-12 6.33e-12 8.18e-12 9.73e-12 
 161   19    8 1.28e-13 1.07e-13 9.85e-14 9.45e-14 1.00e-13 1.08e-13 1.64e-13 2.39e-13 
 162   19    9 1.57e-12 1.59e-12 1.65e-12 1.83e-12 2.20e-12 2.49e-12 4.07e-12 5.65e-12 
 163   19   10 3.97e-13 3.60e-13 3.51e-13 3.68e-13 4.28e-13 4.77e-13 7.70e-13 1.08e-12 
 164   19   11 7.20e-12 7.70e-12 8.19e-12 9.31e-12 1.13e-11 1.28e-11 1.08e-12 2.93e-11 
 165   19   12 1.15e-13 9.26e-14 8.40e-14 8.16e-14 8.96e-14 9.77e-14 2.10e-11 1.45e-12 
 166   19   13 6.34e-12 6.07e-12 6.00e-12 6.13e-12 6.59e-12 6.95e-12 1.54e-13 2.23e-13 
 167   19   14 1.60e-12 1.34e-12 1.22e-12 1.14e-12 1.15e-12 1.18e-12 8.78e-12 1.03e-11 
 168   19   15 2.81e-11 2.90e-11 2.98e-11 3.16e-11 3.48e-11 3.72e-11 1.41e-12 1.64e-12 
 169   19   16 4.44e-13 3.16e-13 6.29e-13 6.66e-13 1.41e-10 1.51e-10 2.06e-13 2.54e-13 
 170   19   17 9.78e-11 1.03e-10 1.09e-10 1.22e-10 7.35e-13 7.87e-13 1.80e-10 1.94e-10 
 171   19   18 1.01e-11 1.07e-11 1.07e-11 1.05e-11 1.03e-11 1.02e-11 9.82e-12 9.63e-12 
 172   20    1 6.08e-13 6.16e-13 2.32e-11 2.47e-11 2.74e-11 2.92e-11 5.69e-13 6.89e-13 
 173   20    2 3.38e-13 3.26e-13 3.29e-13 3.56e-13 4.23e-13 4.80e-13 8.49e-13 1.28e-12 
 174   20    3 5.13e-13 4.90e-13 4.91e-13 5.23e-13 6.08e-13 6.81e-13 1.14e-12 1.65e-12 
