!MOLECULE
CS
!MOLECULAR WEIGHT
44.0
!NUMBER OF ENERGY LEVELS
41
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J
  103    15    12    1.6E-11 1.5E-11 1.5E-11 1.5E-11 1.6E-11 1.7E-11 1.7E-11 1.8E-11 2.1E-11 2.5E-11 3.1E-11
  104    15    13    9.5E-11 7.6E-11 6.8E-11 6.7E-11 7.0E-11 7.5E-11 7.9E-11 8.4E-11 9.6E-11 1.2E-10 1.4E-10
  105    15    14    5.0E-11 4.6E-11 4.6E-11 4.6E-11 4.7E-11 4.7E-11 4.9E-11 5.0E-11 5.4E-11 5.9E-11 6.5E-11
  106    16     1    2.7E-14 3.3E-14 4.6E-14 6.3E-14 9.8E-14 1.4E-13 1.7E-13 2.1E-13 3.9E-13 9.8E-13 2.4E-12
  107    16     2    7.8E-14 9.6E-14 1.4E-13 1.9E-13 3.0E-13 4.1E-13 5.1E-13 5.9E-13 1.1E-12 2.5E-12 5.6E-12
  108    16     3    1.8E-13 2.1E-13 2.8E-13 3.7E-13 5.6E-13 7.6E-13 9.4E-13 1.1E-12 1.9E-12 4.2E-12 9.1E-12
  109    16     4    3.3E-13 3.8E-13 4.9E-13 6.3E-13 8.8E-13 1.1E-12 1.4E-12 1.6E-12 2.4E-12 4.7E-12 9.0E-12
  110    16     5    6.3E-13 7.0E-13 8.4E-13 1.0E-12 1.4E-12 1.8E-12 2.1E-12 2.4E-12 3.7E-12 6.7E-12 1.2E-11
  111    16     6    7.6E-13 8.6E-13 1.1E-12 1.3E-12 1.8E-12 2.2E-12 2.5E-12 2.8E-12 4.2E-12 7.2E-12 1.3E-11
  112    16     7    1.8E-12 2.0E-12 2.2E-12 2.5E-12 3.1E-12 3.5E-12 4.0E-12 4.3E-12 5.7E-12 8.6E-12 1.3E-11
  113    16     8    2.4E-12 2.6E-12 3.0E-12 3.4E-12 4.1E-12 4.7E-12 5.2E-12 5.7E-12 7.8E-12 1.2E-11 2.0E-11
  114    16     9    2.6E-12 2.9E-12 3.4E-12 3.8E-12 4.4E-12 4.9E-12 5.4E-12 5.8E-12 7.1E-12 9.6E-12 1.3E-11
  115    16    10    7.0E-12 7.5E-12 8.1E-12 8.6E-12 9.5E-12 1.0E-11 1.1E-11 1.2E-11 1.6E-11 2.3E-11 3.4E-11
  116    16    11    5.6E-12 6.0E-12 6.5E-12 7.0E-12 7.6E-12 8.1E-12 8.6E-12 9.0E-12 1.1E-11 1.4E-11 1.8E-11
  117    16    12    2.1E-11 2.1E-11 2.0E-11 2.0E-11 2.1E-11 2.3E-11 2.5E-11 2.7E-11 3.2E-11 4.2E-11 5.7E-11
  118    16    13    1.6E-11 1.6E-11 1.6E-11 1.6E-11 1.7E-11 1.7E-11 1.8E-11 1.9E-11 2.1E-11 2.6E-11 3.1E-11
  119    16    14    7.5E-11 7.2E-11 6.8E-11 6.8E-11 7.1E-11 7.6E-11 8.0E-11 8.5E-11 9.7E-11 1.2E-10 1.4E-10
  120    16    15    3.7E-11 4.0E-11 4.2E-11 4.3E-11 4.5E-11 4.6E-11 4.8E-11 4.9E-11 5.3E-11 5.9E-11 6.4E-11
  121    17     1    1.3E-14 1.8E-14 2.8E-14 4.3E-14 7.2E-14 1.0E-13 1.3E-13 1.6E-13 3.3E-13 9.0E-13 2.4E-12
  122    17     2    5.1E-14 6.7E-14 9.8E-14 1.4E-13 2.3E-13 3.2E-13 4.1E-13 5.0E-13 9.5E-13 2.4E-12 5.8E-12
  123    17     3    9.6E-14 1.3E-13 1.8E-13 2.6E-13 4.1E-13 5.6E-13 7.1E-13 8.4E-13 1.5E-12 3.5E-12 7.9E-12
  124    17     4    1.9E-13 2.4E-13 3.2E-13 4.4E-13 6.6E-13 9.0E-13 1.1E-12 1.3E-12 2.3E-12 5.0E-12 1.1E-11
  125    17     5    3.2E-13 4.1E-13 5.4E-13 7.0E-13 9.9E-13 1.3E-12 1.5E-12 1.7E-12 2.7E-12 5.2E-12 1.0E-11
  126    17     6    6.0E-13 7.3E-13 9.0E-13 1.1E-12 1.5E-12 1.9E-12 2.3E-12 2.6E-12 4.0E-12 7.3E-12 1.3E-11
  127    17     7    7.2E-13 8.9E-13 1.1E-12 1.4E-12 1.9E-12 2.3E-12 2.7E-12 3.0E-12 4.4E-12 7.6E-12 1.3E-11
